desc_id;episode;split;desc;wymaga_osoby;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;wymaga_mimiki;complexity;identities
1050024;s01e05;test;Michael holds out his hand, looking badly surprised in the warehouse, as people run past him.;;;;;;;
1050025;s01e05;test;Dwight drinks from the bottle with his mask on face and spit.;;;;;;;
1050026;s01e05;test;Michael looks scared when ball strike to the boxes near him.;;;;;;;
1050027;s01e05;test;Darryl and other man dancing together with the basketball hoop and Michael in the background.;;;;;;;
1050028;s01e05;test;Michael bumps his chest to Ryan, who holds the ball.;;;;;;;
1050029;s01e05;test;Oscar talk through the phone while reading newspaper in a warehouse.;;;;;;;
1050030;s01e05;test;Michael dribbles the ball around on one knee.;;;;;;;
1050031;s01e05;test;Jim and other guys push and punch each other during a basketball game.;;;;;;;
1050033;s01e05;test;Stanley and Ryan are washing themselves in the sink in bathroom.;;;;;;;
1050035;s01e05;test;Michael walks out of his office clapping, a tissue in his nose.;;;;;;;
2060001;s02e06;test;Dwight finds his desk in a men's bathroom.;;;;;;;
2060002;s02e06;test;Dwight answers the phone at his desk in the bathroom.;;;;;;;
2060003;s02e06;test;Dwight talks on the phone at his desk in the bathroom while a man holding a candle walks past him.;;;;;;;
2060004;s02e06;test;Dwight practices karate kicks among a group of children in a martial arts class.;;;;;;;
2060005;s02e06;test;Dwight makes a traditional martial arts salute sitting among a group of children in karate uniforms.;;;;;;;
2060006;s02e06;test;Dwight kneels on the martial arts mat cleaning it.;;;;;;;
2060007;s02e06;test;Michael sitting with his legs crossed taps his finger against a black mug.;;;;;;;
2060008;s02e06;test;Michael crosses his fingers to form a cross shape near his eye.;;;;;;;
2060009;s02e06;test;Michael peers through the blinds while talking on the phone, pulling them apart with his hand.;;;;;;;
2060010;s02e06;test;Dwight strikes a training dummy with an open-palm hit to the head.;;;;;;;
2060011;s02e06;test;A man practices writing his sign in different handwriting styles on a sheet of paper.;;;;;;;
2060012;s02e06;test;Michael grabs Dwight by his neck and head from behind while he sits at his desk.;;;;;;;
2060013;s02e06;test;Dwight karate-chops Michael in the stomach in the office.;;;;;;;
2060014;s02e06;test;Michael falls to his knees, weeping his things off the desk.;;;;;;;
2060016;s02e06;test;Dwight in a yellow shirt pulls his shirt aside and shows his stomach.;;;;;;;
2060017;s02e06;test;Dwight, with a black bag under his arm, gets into a crowded elevator.;;;;;;;
2060018;s02e06;test;Dwight stretches on the mat, reaching for his foot.;;;;;;;
2060019;s02e06;test;Jim runs his finger along a training mitt while Pam looks at it.;;;;;;;
2060020;s02e06;test;Jim leans his face closer to the mitt, and Pam playfully taps him in the face with it.;;;;;;;
2060021;s02e06;test;Jim playfully pats Pam on top of the head with an open palm.;;;;;;;
2060022;s02e06;test;Jim lifts Pam holding a training mitt by the waist.;;;;;;;
2060023;s02e06;test;Jim in blue shirt looks stunned in front of a whiteboard.;;;;;;;
2060024;s02e06;test;A karate instructor gives a downward hand signal to start a fight between Dwight and Michael.;;;;;;;
2060025;s02e06;test;The karate instructor rushes in between two sparring men with his arms spread wide.;;;;;;;
2060026;s02e06;test;Michael, in the karate uniform, makes strange hopping movements with his feet.;;;;;;;
2060028;s02e06;test;Phyllis takes a photo with a camera while people watch from behind a barrier.;;;;;;;
2060029;s02e06;test;Dwight takes off his headgear and throws it at Michael.;;;;;;;
2060030;s02e06;test;Michael takes off his helmet and lunges at Dwight, hitting him with it.;;;;;;;
2060031;s02e06;test;Dwight stands up from his chair, makes a traditional martial arts salute and bows forward.;;;;;;;
2060032;s02e06;test;Dwight applies white-out with a small brush to business card.;;;;;;;
2060033;s02e06;test;Michael pins Dwight to the mat while an instructor in the background covers his mouth and laughs.;;;;;;;
2100001;s02e10;test;Someone puts Christmas cards with a photo into green envelopes.;;;;;;;
2100002;s02e10;test;Michael and Dwight try to get the big Christmas tree through the doors.;;;;;;;
2100003;s02e10;test;Michael and Dwight set up a Christmas tree whose top pokes through the ceiling.;;;;;;;
2100004;s02e10;test;Michael, with a big smile, stands next to the tree in front of the window decorated with gold and red Christmas ornaments.;;;;;;;
2100005;s02e10;test;Kevin cut off the top of the Christmas tree.;;;;;;;
2100006;s02e10;test;Dwight vacuums up needles under the Christmas tree.;;;;;;;
2100007;s02e10;test;Jim holds up an old black-and-white photo, smiling.;;;;;;;
2100008;s02e10;test;A person counts money in their hand and places it on the counter near the notebook.;;;;;;;
2100009;s02e10;test;Michael wearing a Santa hat and beard, brings Angela's and Phyllis's heads together.;;;;;;;
2100010;s02e10;test;Kevin and Oscar in Christmas ties try to lift a desk in the office.;;;;;;;
2100011;s02e10;test;Dwight in an elf costume with a green hat places a present under the Christmas tree.;;;;;;;
2100012;s02e10;test;A shot of a decorated Christmas tree that barely lights up.;;;;;;;
2100013;s02e10;test;Dwight in an elf costume with pointy ears pulls a plastic-wrapped item out from under the Christmas tree.;;;;;;;
2100014;s02e10;test;Dwight throws a small christmas present wrapped in red paper.;;;;;;;
2100015;s02e10;test;Phyllis in a floral shirt and cream sweater vest with poinsettia, smiles.;;;;;;;
2100016;s02e10;test;Michael in a Santa hat looks alarmed as he holds up his hand wearing a pink oven mitt.;;;;;;;
2100017;s02e10;test;Michael exits the room tossing his Santa hat onto the sofa.;;;;;;;
2100018;s02e10;test;Angela in a sweater with a Santa pin cries.;;;;;;;
2100019;s02e10;test;Ryan holds up a pink floral name plate.;;;;;;;
2100020;s02e10;test;A nighttime office building with Christmas lights and falling snow.;;;;;;;
2100021;s02e10;test;Michael pulls the ears off Dwight, who is in an elf costume, and throws them at his face.;;;;;;;
2100022;s02e10;test;Dwight shoots at a silhouette target with a paintball gun.;;;;;;;
2100023;s02e10;test;Michael in a Santa hat, buys a lot of drinks at the store.;;;;;;;
2100024;s02e10;test;A colorful disco light ball sits on a stereo system in an office decorated for Christmas.;;;;;;;
2100025;s02e10;test;Kevin stands in a small foot spa tub in the office.;;;;;;;
2100026;s02e10;test;Dwight in an elf costume holds a teapot spout up to his own nose.;;;;;;;
2100027;s02e10;test;Michael in a Santa hat photographs two men sitting on the sofa.;;;;;;;
2100028;s02e10;test;Four people knock their shot glasses against the counter and drink up.;;;;;;;
2100029;s02e10;test;Jim tucks a white envelope into the back pocket of his pants.;;;;;;;
2100030;s02e10;test;A man jumps onto the back of Michael, who is wearing a Santa hat, and they take a picture together.;;;;;;;
2100031;s02e10;test;A group of people exit the office decorated for Christmas.;;;;;;;
2100032;s02e10;test;Kevin in headphones grimaces up close, while Darryl in the background laughs and moves his hand up and down.;;;;;;;
2100033;s02e10;test;A man wearing a white lampshade on his head walks into the room.;;;;;;;
2100034;s02e10;test;A man sleeps at his desk with garland around his neck, as someone sprays something on his head.;;;;;;;
2100035;s02e10;test;Angela smashes Christmas ornaments in anger outside in the falling snow.;;;;;;;
2100036;s02e10;test;A group of people throw snowballs at each other in a snowy parking lot.;;;;;;;
3050001;s03e05;test;Michael sips coffee at his cluttered desk, a globe and colorful fuzzy ball nearby.;;;;;;;
3050002;s03e05;test;Angry-looking Dwight with a trench coat on walks out of a building beside Ryan.;;;;;;;
3050003;s03e05;test;Dwight turns and smiles at Ryan while driving past fields.;;;;;;;
3050004;s03e05;test;A marina full of docked boats sits below a tall brown glass-paneled building on the left.;;;;;;;
3050005;s03e05;test;Jim in a blue shirt rolls backward on his office chair toward the photocopier.;;;;;;;
3050006;s03e05;test;A wide shot from far away shows two men by a car surrounded by a green field, near farmland.;;;;;;;
3050007;s03e05;test;Dwight opens and closes his hand while Ryan reaches in and takes something from it in a field.;;;;;;;
3050008;s03e05;test;Stanley suddenly stands up from his desk, grabs a crossword puzzle under his arm, and runs out.;;;;;;;
3050009;s03e05;test;Michael steps out of the elevator, sees a huge line of people, and looks disappointed.;;;;;;;
3050010;s03e05;test;A shot of a baked good being prepared: sprinkled with toppings, then placed into the oven to bake.;;;;;;;
3050011;s03e05;test;A crowded hallway with a line of bored employees, one yawning.;;;;;;;
3050012;s03e05;test;Ryan in a suit kneels in dirt planting something.;;;;;;;
3050013;s03e05;test;A car speeds away kicking up dust, leaving Ryan in a suit behind in the field.;;;;;;;
3050014;s03e05;test;Stanley stands in a long line laughing joyfully.;;;;;;;
3050015;s03e05;test;Stanley waves his hand in disagreement, outraged, pointing back toward the end of the line.;;;;;;;
3050016;s03e05;test;Ryan, in a suit, walks across a field toward a wooden barn.;;;;;;;
3050017;s03e05;test;Dwight throws his arms up shouting excitedly outside a wooden barn.;;;;;;;
3050018;s03e05;test;Jim works at his computer while a woman in blue blazer beside him swaying back and forth in her chair.;;;;;;;
3050019;s03e05;test;Michael stands hunched forward, pinching the bridge of his nose in frustration while Pam steps out of the elevator.;;;;;;;
3050020;s03e05;test;A wide shot of dusty barn filled with straw and scattered farm equipment.;;;;;;;
3050021;s03e05;test;Dwight opens a coffin lid, standing beside it in dim barn.;;;;;;;
3050022;s03e05;test;Ryan walks through tall grass as a red car slows alongside.;;;;;;;
3050023;s03e05;test;Ryan grab eggs from a straw basket on the car seat.;;;;;;;
3050024;s03e05;test;Dwight and Ryan throw something at a white building, then flee back to the red car.;;;;;;;
3050025;s03e05;test;Two security guards walk out of a building, one with his arms spread out.;;;;;;;
3050026;s03e05;test;A parking sign splattered with dripping yellow egg.;;;;;;;
3050027;s03e05;test;Dwight and Ryan sit at a bar chugging their beers while one chokes.;;;;;;;
3050028;s03e05;test;Ryan chugging a beer while Dwight slaps his palms on the table, then pounds his fists.;;;;;;;
3050029;s03e05;test;Andy at the front sits at his desk, moving a pen up and down while looking down, coworkers behind him.;;;;;;;
3050030;s03e05;test;Ryan sits slumped in a chair, Dwight stands behind him, a third man rushes past behind.;;;;;;;
3050031;s03e05;test;Dwight leans in close, his mouth near the head of seated Ryan in the wheelchair.;;;;;;;
3050032;s03e05;test;Andy in a blue checkered shirt and green tie at the front looks furious, while Jim works at a computer behind him.;;;;;;;
3050033;s03e05;test;Man in the suit knocks on the wooden door.;;;;;;;
3190001;s03e19;test;Andy turns and shouts, slamming his hand against the wall.;;;;;;;
3190002;s03e19;test;Michael pulls on a yellow barrier, so Darryl on crutches touches it to stop him.;;;;;;;
3190003;s03e19;test;Michael scrunches his face, tears in his eyes, laughing hard.;;;;;;;
3190004;s03e19;test;Darryl on crutches presses a button on a red industrial machine as its small panel door opens and lifts up.;;;;;;;
3190006;s03e19;test;Michael stands among other people in a warehouse, looking embarrassed and glancing sideways awkwardly.;;;;;;;
3190007;s03e19;test;Dwight leans in trying to peek at the red machine with a strained, grimacing expression while Darryl talking.;;;;;;;
3190008;s03e19;test;Michael hops onto the reception desk while Pam sits behind it and a man leans against it.;;;;;;;
3190009;s03e19;test;A woman yawns widely on a couch beside a man with crutches.;;;;;;;
3190010;s03e19;test;Michael stands with hands clasped, lightly bouncing on a trampoline in a parking lot.;;;;;;;
3190011;s03e19;test;Ryan holds up his watch, glancing between it and Kelly talking to him.;;;;;;;
3190012;s03e19;test;Creed sits at his desk while another man swaps the apple on his desk for a potato.;;;;;;;
3190013;s03e19;test;Michael and Dwight stand on a rooftop above a parking lot, one gripping a watermelon.;;;;;;;
3190014;s03e19;test;Dwight drops the watermelon from the roof, which bounces off a trampoline below.;;;;;;;
3190015;s03e19;test;The watermelon smashes to pieces on a car.;;;;;;;
3190016;s03e19;test;Dwight in a suit plays air guitar on a rooftop.;;;;;;;
3190017;s03e19;test;Dwight runs into the warehouse shouting through a megaphone.;;;;;;;
3190018;s03e19;test;Jim and Pam approach a red and pink inflatable bounce castle outside a building.;;;;;;;
3190019;s03e19;test;Pam stands outside shouting through a megaphone, surrounded by people.;;;;;;;
3190020;s03e19;test;Michael climbs down a caged ladder on the side of a building as people applaud below.;;;;;;;
3190021;s03e19;test;Stanley stares in shock at a car covered in smashed watermelon.;;;;;;;
3190022;s03e19;test;Michael hugs Darryl on crutches tightly, pushing him back slightly.;;;;;;;
3190023;s03e19;test;Michael flings his hands up, fingers splayed beside his head.;;;;;;;
3190024;s03e19;test;Dwight scrunches his face and nods, agreeing reluctantly.;;;;;;;
3190025;s03e19;test;Ryan stands up and kisses Kelly on the nose.;;;;;;;
3190026;s03e19;test;Ryan smiles and scoops cash off his desk.;;;;;;;
3190027;s03e19;test;A group of coworkers gathers as Kevin hands out cash.;;;;;;;
3190028;s03e19;test;Dwight takes a binder from the shelf and stands beside Andy, who turns to him.;;;;;;;
3190030;s03e19;test;Michael peers over a rooftop edge, gripping it tightly.;;;;;;;
3190031;s03e19;test;Two pink turrets peek above a tall hedge.;;;;;;;
3190032;s03e19;test;Pam and Jim looks up in shock in front of an inflatable red bounce castle.;;;;;;;
4090001;s04e09;test;Dwight cries, covering his eyes with his hand, sitting near an office window.;;;;;;;
4090002;s04e09;test;Pam hands a bottle of wine to a woman in a red dress.;;;;;;;
4090003;s04e09;test;A wide shot of a cozy living room with a lit lamp, framed photos, a couch and a large potted plant by the window at night.;;;;;;;
4090004;s04e09;test;Jim and Pam in dark coats stand smiling in a doorway at night.;;;;;;;
4090005;s04e09;test;A wide shot of an elegant dining room, a table set for dinner with candles, wine glasses, and a red painting on the wall.;;;;;;;
4090006;s04e09;test;Jim turns with a shocked, nauseated expression, two people talking in a cluttered storage room behind him.;;;;;;;
4090007;s04e09;test;A woman holds a candle up to Jim's nose for him to smell.;;;;;;;
4090008;s04e09;test;A woman in a red dress spots a camera on a tripod and moves to set it aside quickly.;;;;;;;
4090009;s04e09;test;Michael folds a wall-mounted TV back against the wall in living room.;;;;;;;
4090010;s04e09;test;A dark glass shelf displays gold trophies on lower tiers, with candles on top.;;;;;;;
4090011;s04e09;test;Andy hands a bouquet to one woman, then gives a single flower from it to Angela beside her.;;;;;;;
4090012;s04e09;test;Jim and Pam, in front of a wall of framed photos, look startled and glance sideways with concern.;;;;;;;
4090013;s04e09;test;A woman sways her hips oddly facing a wooden dresser, her back to Michael sitting nearby.;;;;;;;
4090015;s04e09;test;A group of smiling people sits around a coffee table with wine and appetizers in the cozy living room.;;;;;;;
4090017;s04e09;test;A woman in red takes Jim's hand and spins under it while he sits on the couch.;;;;;;;
4090018;s04e09;test;Pam is in a bathroom with her arms crossed, giving a worried and upset look.;;;;;;;
4090019;s04e09;test;A woman raises her hands like horns beside her head, sticking out her tongue with a playful expression by a fireplace.;;;;;;;
4090020;s04e09;test;A woman in red talks in the kitchen while transferring some seasoning into a small bowl.;;;;;;;
4090021;s04e09;test;A woman with a bottle grabs Pam by the arm and steers her somewhere.;;;;;;;
4090022;s04e09;test;A woman in red checks inside the oven in a home kitchen.;;;;;;;
4090023;s04e09;test;Three men enter a cluttered garage with boxes, equipment, and colorful hand-shaped chairs.;;;;;;;
4090024;s04e09;test;Dwight bites into a large drumstick at a dinner table.;;;;;;;
4090025;s04e09;test;Michael and Pam lean over a dinner table talking.;;;;;;;
4090026;s04e09;test;Michael dips a piece of food into a wine glass on the table and eats it.;;;;;;;
4090027;s04e09;test;Michael hangs a light-up beer brand sign on the wall.;;;;;;;
4090028;s04e09;test;A woman throws something and smashes a small TV mounted on the wall.;;;;;;;
4090029;s04e09;test;Two police officers arrive outside a house at night, patrol lights flashing behind them.;;;;;;;
4090030;s04e09;test;A wide shot of a hot dog diner at night with cars parked out front.;;;;;;;
4090031;s04e09;test;A red car drives with Michael leaning out the passenger window at night.;;;;;;;
4090032;s04e09;test;Angela angrily smears an ice cream cone onto the side of a blue car.;;;;;;;
4090033;s04e09;test;A woman tries to glue a broken trophy back together.;;;;;;;
5030001;s05e03;test;Jim points a marker at a whiteboard diagram of family tree.;;;;;;;
5030002;s05e03;test;Dwight with a fake pregnant belly under his shirt leans over a wastebasket, liquid spilling into it.;;;;;;;
5030003;s05e03;test;Dwight fakes giving birth to a watermelon at an office desk.;;;;;;;
5030004;s05e03;test;Michael eats a slice of watermelon at his desk while a man beside him gets dressed.;;;;;;;
5030005;s05e03;test;A close-up of a baby shower table with a balloon pump, colorful candy bowls and duck-print tablecloth decorations.;;;;;;;
5030006;s05e03;test;Phyllis pumps up a balloon with a hand pump while Michael watches her through the office blinds.;;;;;;;
5030007;s05e03;test;Creed sits on the couch bandaging his leg while Jim on the phone turns away.;;;;;;;
5030008;s05e03;test;A person with a brown envelope approaches Jim on the phone, who puts cash inside.;;;;;;;
5030009;s05e03;test;A woman in a floral dress wheels a baby stroller into the office.;;;;;;;
5030010;s05e03;test;Michael lifts a baby carrier, holding it close to his chest with a serious expression.;;;;;;;
5030011;s05e03;test;Michael happily holds a baby beside pink flowers, a woman smiling behind them.;;;;;;;
5030012;s05e03;test;A woman steps out of the bathroom, laughing as Michael holds a giggling toddler in a hallway.;;;;;;;
5030013;s05e03;test;Michael holds two babies, bobbing his head playfully as two women watch and smile at a reception desk..;;;;;;;
5030014;s05e03;test;Michael lifts a little girl up playfully outside.;;;;;;;
5030015;s05e03;test;Michael holds a baby carrier above his head while a woman reaches up trying to grab the baby.;;;;;;;
5030016;s05e03;test;Andy unwraps pink gift wrapping off a baby stroller.;;;;;;;
5030017;s05e03;test;Dwight buckles a watermelon into a stroller's seatbelt inside an elevator.;;;;;;;
5030018;s05e03;test;Pam talks on the phone in a laundromat while a woman on the left sits on a washing machine folding clothes.;;;;;;;
5030019;s05e03;test;A shot of Pam in a laundromat, standing with a stained green towel, a detergent box, and a basket of clothes on the counter.;;;;;;;
5030020;s05e03;test;Dwight shoves a stroller forward, sending it tumbling upside down in an abandoned lot.;;;;;;;
5030021;s05e03;test;Dwight throws a stroller up and into the chain-link fence.;;;;;;;
5030022;s05e03;test;Dwight is throwing the stroller off the top of the stack of tires.;;;;;;;
5030023;s05e03;test;Michael holds a baby with a tight, unconvincing smile, at a baby shower.;;;;;;;
5030024;s05e03;test;A woman wakes up sprawled on a couch, wrapped in pink gift paper with decorative bows.;;;;;;;
5030025;s05e03;test;Andy and Angela photograph a baby lying surrounded by fruits and vegetables.;;;;;;;
5030026;s05e03;test;A red car rams into the baby stroller.;;;;;;;
5030027;s05e03;test;Michael watches a car drive past outside an office building, a baby stroller sitting nearby.;;;;;;;
5030028;s05e03;test;A woman stands facing Michael with tearful eyes by a filing cabinet stacked with boxes.;;;;;;;
5030030;s05e03;test;Creed rubs his forehead with a pained expression at his desk, solitaire open on screen.;;;;;;;
5030031;s05e03;test;Michael screams with arms spread out, while Dwight, with his fake belly, screams behind him.;;;;;;;
5030032;s05e03;test;Old photo showing a baby sitting on a red toy car outside.;;;;;;;
5030033;s05e03;test;Michael dropping  watermelon to shatter on the floor.;;;;;;;
5170001;s05e17;test;Michael sets buttered bread with a stick stuck in it on the reception desk.;;;;;;;
5170002;s05e17;test;Michael wipes his hand with the bread before a Pan hands him a tissue.;;;;;;;
5170003;s05e17;test;Michael gets quickly slapped in the face by Dwight.;;;;;;;
5170004;s05e17;test;A man tries to slap Dwight, who dodges.;;;;;;;
5170005;s05e17;test;Jim sits at his desk in the office and slaps Dwight, who stands beside him.;;;;;;;
5170006;s05e17;test;A man in a top hat and tuxedo walks through the door into the office, carrying an umbrella and coat.;;;;;;;
5170007;s05e17;test;Michael, in a top hat and tuxedo, points his umbrella at a woman.;;;;;;;
5170008;s05e17;test;Michael, in a top hat and tuxedo, puts something into the boxes in a warehouse.;;;;;;;
5170009;s05e17;test;A group of people  stands in the elevator, Kavin holding the door open for a woman in grey coat.;;;;;;;
5170010;s05e17;test;Michael in a top hat and tuxedo does a somersault on the office floor.;;;;;;;
5170011;s05e17;test;Michael, in a top hat and tuxedo, looks shocked, mouth open, eyes wide with disbelief.;;;;;;;
5170012;s05e17;test;Michael, in a tracksuit, throws a bundle of clothes into a large green dumpster, standing by tall hedges.;;;;;;;
5170013;s05e17;test;Michael, in a tan blazer over a graphic tee, sits at his messy desk, reading from a black notebook.;;;;;;;
5170014;s05e17;test;Three coworkers sit talking, the man in the middle in a grey sweater vest gesturing emotionally with a frustrated expression.;;;;;;;
5170015;s05e17;test;Michael, in a tan blazer over a graphic tee, raises his eyebrows with wide, alert eyes and an open mouth, looking startled.;;;;;;;
5170016;s05e17;test;Two men in suits shake hands laughing in an office with blinds, while a man sits looking on.;;;;;;;
5170017;s05e17;test;Pam rushes over and hugs Dwight, another man beside them watches.;;;;;;;
5170018;s05e17;test;A man with glasses stands up, hand out flat, and walks out, leaving three people at the desk with a phone.;;;;;;;
5170019;s05e17;test;Two men struggle over a black notebook in the office.;;;;;;;
5170020;s05e17;test;Pam covers the phone receiver and speaks sternly to Michael, who stands at the reception desk.;;;;;;;
5170021;s05e17;test;Dwight claps happily, laughing widely with cheeks puffed on the reception desk.;;;;;;;
5170022;s05e17;test;Michael holds a golden card up to his face in a warehouse.;;;;;;;
5170023;s05e17;test;A wide shot of a warehouse with boxes, a man in a top hat hopping oddly, back turned.;;;;;;;
5170024;s05e17;test;Michael, in a top hat, hits boxes with his umbrella in the warehouse.;;;;;;;
5170025;s05e17;test;Michael stands beside a whiteboard, leaning on his umbrella, angry.;;;;;;;
5170026;s05e17;test;Kevin and  Andy at a break room table with coffee mugs and plates of pastries. Andy drinking from a white and blue mug.;;;;;;;
5170027;s05e17;test;Michael takes off his top hat and tosses it onto his desk.;;;;;;;
5170028;s05e17;test;A close-up profile shot of a Michael pinching the bridge of his nose, eyes closed, against a wood-paneled wall.;;;;;;;
5170029;s05e17;test;Kevin man places his hand on Jim's hand, both looking down at their hands.;;;;;;;
5170030;s05e17;test;Dwight kicks a piece of trash into the air while walking with Michael.;;;;;;;
5170031;s05e17;test;Michael quickly touches Dwight's shoulder, then Dwight shrugs it off, annoyed.;;;;;;;
5170032;s05e17;test;Michael sits at his desk squeezing a purple squishy toy, his gaze distant and blank.;;;;;;;
6050001;s06e05;test;Kevin leans back with his feet up on his desk, chewing colorful candy from an open jar next to a football.;;;;;;;
6050002;s06e05;test;Meredith stands next to Michael in front of the whiteboard at the office, as he lightly moving her away from him.;;;;;;;
6050003;s06e05;test;Michael slowly paces back and forth around the office, speaking into a voice recorder.;;;;;;;
6050004;s06e05;test;Michael puts his finger in his mouth, mock-shooting himself with a finger gun.;;;;;;;
6050005;s06e05;test;A shot of Kevin doing sit-ups, seen through a window with blinds.;;;;;;;
6050006;s06e05;test;A man in a suit with a black suitcase grabs his coat from a coat rack, knocking it over.;;;;;;;
6050007;s06e05;test;Michael reaches for the phone on his desk, when Andy suddenly rips the cord out of it.;;;;;;;
6050008;s06e05;test;Andy, dressed as a mechanic, drives up to the parking lot where Dwight and Michael wait.;;;;;;;
6050009;s06e05;test;Andy, dressed as a mechanic, sitting at the restaurant table with Michael, is smelling a tire iron.;;;;;;;
6050010;s06e05;test;Andy is covering up the tire iron with a napkin at the restaurant.;;;;;;;
6050011;s06e05;test;Dwight pours a worm out of a brown package onto the restaurant table.;;;;;;;
6050012;s06e05;test;Dwight and Michael review flyers with a man at the restaurant table, while Andy, dressed as a mechanic, leans back drinking.;;;;;;;
6050013;s06e05;test;A man in a suit slams the restaurant table, making Dwight, Michael, and Andy jump in fright.;;;;;;;
6050014;s06e05;test;Andy, dressed as a mechanic, holds jumper cables at a car as a woman and boy watch.;;;;;;;
6050015;s06e05;test;Andy causes sparks to fly from the car while working with cables under the open hood.;;;;;;;
6050016;s06e05;test;Andy, dressed as a mechanic, stands awkwardly with his arms crossed as smoke rises from the open hood of a car behind him.;;;;;;;
6050017;s06e05;test;A woman and boy watch with concern as smoke rise from a car in a parking lot.;;;;;;;
6050018;s06e05;test;Michael, Dwight, and Andy, dressed as a mechanic, walk past a fountain outside a restaurant plaza with serious expressions.;;;;;;;
6050019;s06e05;test;Michael and Dwight get in the car as a tow truck driver talks to the woman and boy behind them.;;;;;;;
6050020;s06e05;test;Dwight looks happily disbelieving while Andy, beside him, holds his hands together, shocked, in the office with blinds and a desk lamp behind them.;;;;;;;
6050021;s06e05;test;Ryan sits in a meeting, staring at the phone in his hand, while others sit around him watching something.;;;;;;;
6050022;s06e05;test;Erin works at the reception desk while a man in a suit sits waiting on the couch behind her.;;;;;;;
6050023;s06e05;test;Andy sits sideways at his desk with his legs crossed, thinking, with a shelf of office supplies behind him.;;;;;;;
6050024;s06e05;test;A shot of Creed sitting deep in thought, with Kevin tilted back in his chair behind him, tossing something above his head.;;;;;;;
6050025;s06e05;test;Michael, in a suit, is standing in front of people at the office, taking a card out of his pocket.;;;;;;;
6050026;s06e05;test;Dwight and Michael sit closely together, staring at the computer screen with an open email on it.;;;;;;;
6050027;s06e05;test;A man in a suit walks into the restaurant as a woman points him toward Michael's table.;;;;;;;
6050028;s06e05;test;A man in a suit gestures with his hand, showing the waitress where to sit.;;;;;;;
6050029;s06e05;test;A close-up of Kevin looking down, anxious and nervous, mouth slack, blinds visible behind him.;;;;;;;
6050030;s06e05;test;A man in a suit and glasses hands Michael a document and a pen at the restaurant table.;;;;;;;
6050031;s06e05;test;A shot through blinds of Oscar standing with his head inside the open office fridge as Michael walks in.;;;;;;;
6090001;s06e09;test;Phyllis tries to attack Dwight who grabs her wrist and pretends to karate-chop her in the office.;;;;;;;
6090002;s06e09;test;Jim stands next to internal windows with blinds, pointing at a taped note about a martial arts presentation, his face unfazed.;;;;;;;
6090003;s06e09;test;Dwight pretends to karate-chop Meredith in the throat in the office.;;;;;;;
6090004;s06e09;test;Pam, in a suit, looks secretly pleased, glancing sideways, a pink mug held in both hands.;;;;;;;
6090005;s06e09;test;Dwight stomps on his own foot in the office in front of Meredith sitting at the desk;;;;;;;
6090006;s06e09;test;A group of people gathered around Oscar's desk, Jim clicking on his computer.;;;;;;;
6090007;s06e09;test;A group of people walks toward Oscar sitting at the desk.;;;;;;;
6090008;s06e09;test;A worried-looking Kevin walks into the bathroom and finds Michael wiping his face with paper.;;;;;;;
6090009;s06e09;test;Serious, worried-looking people sit in the office canteen.;;;;;;;
6090010;s06e09;test;Worried-looking people stand at the reception desk where Erin sits.;;;;;;;
6090011;s06e09;test;Serious, worried-looking people stand near a whiteboard and cabinets with files on them.;;;;;;;
6090012;s06e09;test;Michael rushes over to a cabinet in the office and takes out board games.;;;;;;;
6090013;s06e09;test;A shot of the inside of a cabinet with a football, a safe, board games, some books and documents.;;;;;;;
6090014;s06e09;test;Michael sits at the desk with colorful pipes connected around the office, with a hamster in it.;;;;;;;
6090015;s06e09;test;Jim puckers his lips slightly, pressing them together, moving his head forward and down.;;;;;;;
6090016;s06e09;test;Michael stands in front of people with a music player held in one hand.;;;;;;;
6090017;s06e09;test;Michael takes Oscar's phone with a big smile.;;;;;;;
6090018;s06e09;test;Michael opens his mouth and eyes wide in joyful shock, holding a music player.;;;;;;;
6090019;s06e09;test;Angela holds a small creepy head next to her own head.;;;;;;;
6090020;s06e09;test;Pam, smiling, reads a card to everyone, wearing white lace gloves.;;;;;;;
6090021;s06e09;test;Kevin, wearing suspenders, stands with a card and puts a cigar in his mouth.;;;;;;;
6090022;s06e09;test;Andy looks at Erin, who is talking to other people, with a disgusted, forced smile.;;;;;;;
6090023;s06e09;test;Creed is seen through a window with blinds, running through the parking lot to a white car and driving away fast.;;;;;;;
6090024;s06e09;test;Dwight, in white gloves, points his finger at people's faces in the office room.;;;;;;;
6090025;s06e09;test;Angela rolls her eyes up and nods her head, standing next to a snack machine and Oscar.;;;;;;;
6090026;s06e09;test;Andy walks up, moving stiffly, to the reception desk where Erin sits.;;;;;;;
6090027;s06e09;test;A shot through blinds of Dwight, in white gloves, pointing his finger at Michael's face in the office canteen.;;;;;;;
6090028;s06e09;test;Jim walks in on Andy and Kevin frozen in a pose, Dwight taking a photo, and Michael kneeling over Meredith, lying on the floor.;;;;;;;
6090029;s06e09;test;Three men stand facing each other, pointing finger guns with both hands and yelling.;;;;;;;
6090030;s06e09;test;Pam, wearing white lace gloves, points finger guns with both hands and yells.;;;;;;;
6090031;s06e09;test;Three men are shooting finger guns with both hands, yelling and pretending to die.;;;;;;;
