desc_id;episode;split;desc;wymaga_osoby;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;wymaga_mimiki;complexity;identities
38405;s01e01;test;Leonard puts his hands inside his jacket pockets, while walking away from the building, next to Sheldon wearing underwear.;1;0;1;1;0;Z;Leonard,Sheldon
38410;s01e01;test;Two little girls with a clipboard and a box pass Sheldon and Leonard and enter the building.;1;1;1;1;0;Z;Sheldon,Leonard
38414;s01e01;test;Sheldon and Leonard exit the apartment building wearing underwear.;1;0;1;1;0;Z;Sheldon,Leonard
38416;s01e01;test;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;1;1;1;1;0;Z;Penny
55211;s01e01;test;The doctor at the desk hands Leonard a clipboard and pen, then gets back to reading a paper.;1;1;0;1;0;Z;Leonard
55214;s01e01;test;Sheldon and Leonard are sitting in the waiting room with clipboards as Leonard adjusts his glasses.;1;1;1;1;0;Z;Sheldon,Leonard
80586;s01e01;test;Sheldon, in plaid pants, opens two bottles on the kitchen island.;1;1;1;1;0;P;Sheldon
80587;s01e01;test;Leonard and Sheldon grab bottles from the kitchen island, then Sheldon sits on the couch while Leonard leans against the wall, still talking.;1;1;1;1;0;Z;Leonard,Sheldon
80588;s01e01;test;Leonard joins Sheldon in the kitchen while Sheldon grabs a couple of orange bottles from the fridge.;1;1;1;1;0;Z;Leonard,Sheldon
80590;s01e01;test;Howard, in a red shirt, raises his hand then quickly moves his middle finger up and down on his lips.;1;0;0;1;0;Z;Howard
80591;s01e01;test;Leonard walks to the door, lets in Howard holding a CD and Raj, who is wearing a red hat.;1;1;1;1;0;Z;Leonard,Howard,Raj
80592;s01e01;test;Sheldon, in plaid pants, hands Raj, who is wearing a red hat, a bottle of water.;1;1;0;1;0;Z;Sheldon,Raj
80595;s01e01;test;Penny, in a blue shirt, puts her hands on her face and starts to cry.;1;0;0;1;1;Z;Penny
80596;s01e01;test;Sheldon, in plaid pants, slides to his spot on the couch after Penny gets up.;1;0;0;1;0;Z;Sheldon,Penny
80599;s01e01;test;Penny, in a blue shirt, stands in the kitchen and takes a paper towel, while Leonard leans over to Sheldon from the armchair.;1;1;1;1;0;Z;Penny,Leonard,Sheldon
80600;s01e01;test;Penny, holding a paper towel, adjusts her bangs and wipes a tear from under her eye.;1;1;0;1;1;Z;Penny
80611;s01e01;test;Penny, in a blue shirt, puts her hand on the sofa near Sheldon.;1;0;0;1;0;Z;Penny,Sheldon
80612;s01e01;test;Leonard puts his hand on his mouth and shakes his head as he sits in the armchair.;1;0;0;1;0;Z;Leonard
80613;s01e01;test;Leonard, in a green hoodie and brown jacket, is sitting in the armchair while shaking his head and looking up.;1;0;0;1;0;Z;Leonard
80617;s01e01;test;Penny, in a blue shirt, walks over to a whiteboard with equations on it.;1;1;0;1;0;P;Penny
80620;s01e01;test;Leonard nervously bites his fingers, looking to the side, standing behind Sheldon, who is in plaid pants.;1;0;0;1;0;Z;Leonard,Sheldon
80622;s01e01;test;Sheldon, in plaid pants, walks over to his desk and spins around completely.;1;0;0;1;0;Z;Sheldon
86431;s01e01;test;Penny catches Leonard and Sheldon staring at her from the hallway.;1;0;1;0;0;Z;Penny,Leonard,Sheldon
86432;s01e01;test;Penny, in a blue shirt, walks across the room to her opened door where Leonard and Sheldon stand.;1;0;1;1;0;Z;Penny,Leonard,Sheldon
86436;s01e01;test;Sheldon and Leonard stand up from maroon upholstered chairs and walk to the door to leave.;1;0;1;1;0;Z;Sheldon,Leonard
86437;s01e01;test;Leonard walks up the stairs holding a brown bag and talking to Sheldon, who is wearing plaid pants, walking by water jugs near the doors.;1;1;1;1;0;Z;Leonard,Sheldon
86440;s01e01;test;Leonard knocks on an apartment door, with an ironing board leaning against the wall by the door, while Sheldon stands behind him.;1;1;1;1;0;Z;Leonard,Sheldon
86441;s01e01;test;Leonard holds up a paper bag while talking to Penny, who is wearing a blue shirt.;1;1;0;1;0;Z;Leonard,Penny
86446;s01e01;test;Sheldon takes his keys out of the pocket of his plaid pants and unlocks the front door to his apartment.;1;1;1;1;0;Z;Sheldon
86447;s01e01;test;Leonard and Sheldon enter their apartment, continuing their conversation, then Sheldon waves his finger.;1;0;1;1;0;Z;Leonard,Sheldon
97651;s01e01;test;Leonard and Sheldon walk into a doctor's office with maroon upholstered chairs and Sheldon shuts the door behind him.;1;1;1;1;0;Z;Leonard,Sheldon
97652;s01e01;test;Leonard walks over to the nurse's desk and leans over to see what she's reading.;1;0;0;1;0;Z;Leonard
18406;s01e06;test;Raj, in costume, sits on the couch and shoves a snack from the bowl into his mouth.;1;1;0;1;0;Z;Raj
38055;s01e06;test;Penny, in a cat costume, hugs the shirtless guy standing in front of her.;1;0;0;1;0;Z;Penny
38056;s01e06;test;The shirtless man flirtatiously tucks a stray hair behind Penny's ear.;1;0;0;1;0;Z;Penny
38064;s01e06;test;A girl dressed as a ladybug sits next to Raj on the sofa and turns her head to him.;1;0;0;1;0;Z;Raj
38095;s01e06;test;Leonard, with a happy smile, in a Flash costume, answers the door.;1;1;0;1;1;P;Leonard
38097;s01e06;test;Two guys in Flash costumes discover a third one wearing the same costume.;0;0;0;0;0;Z;
38098;s01e06;test;Leonard touches his nose before answering the door, wearing a Flash costume.;1;1;0;1;0;Z;Leonard
38099;s01e06;test;Raj jumps into the apartment wearing a Flash costume.;1;0;1;1;0;P;Raj
38102;s01e06;test;Penny opens the door for the boys as they wait outside in costume, and tucks her hair behind her ear.;1;1;0;1;0;Z;Penny
38104;s01e06;test;Leonard, Raj, Sheldon, and Howard, wearing their costumes, stand as Howard knocks on the door with a skeleton on it.;1;1;0;1;0;Z;Leonard,Raj,Sheldon,Howard
38105;s01e06;test;Sheldon, in a black-and-white striped costume, opens and smells a bottle of juice in his hands.;1;1;0;1;0;Z;Sheldon
38107;s01e06;test;Leonard, in a costume with a green cape, grabs a spatula from the kitchen to look at himself.;1;1;1;1;0;Z;Leonard
38122;s01e06;test;A girl wearing a pink costume with a drink in her hand makes circles with her hand in front of Sheldon's chest.;1;1;0;1;0;Z;Sheldon
38123;s01e06;test;Sheldon, in a costume, stands up from the couch at a Halloween party and touches his hips.;1;0;1;1;0;Z;Sheldon
39255;s01e06;test;Howard, Leonard, Sheldon, and Raj stumble through the front door of the building, covered with blue paint over paintball suits.;1;0;1;1;0;Z;Howard,Leonard,Sheldon,Raj
39256;s01e06;test;Penny comes down the stairs and is saluted by Howard.;1;0;1;1;0;Z;Penny,Howard
39257;s01e06;test;A shot of Sheldon walking up the stairs with a large orange paint mark on the back of his paintball suit.;1;0;1;1;0;P;Sheldon
39261;s01e06;test;Penny pats Sheldon on the face before walking down the stairs at the apartments.;1;0;1;1;0;Z;Penny,Sheldon
44942;s01e06;test;The shirtless guy drops Leonard onto Sheldon and walks away.;1;0;0;1;0;Z;Leonard,Sheldon
44943;s01e06;test;The topless guy picks up Leonard and Leonard is shocked.;1;0;0;1;1;Z;Leonard
54545;s01e06;test;Sheldon, Leonard, Howard, and Raj enter Penny's Halloween-decorated apartment in costumes.;1;0;1;1;0;Z;Sheldon,Leonard,Howard,Raj,Penny
54546;s01e06;test;Howard puts his foot on the coffee table and pretends to blow pixie dust.;1;0;0;1;0;Z;Howard
54548;s01e06;test;Raj, in costume, smiling, raises his brown hammer.;1;1;0;1;1;P;Raj
54572;s01e06;test;Howard crosses his arms while talking to a woman dressed as a nurse.;1;0;0;1;0;Z;Howard
54573;s01e06;test;Howard, in a costume, picks up a bow from next to his chair and sets it in his lap.;1;1;0;1;0;Z;Howard
54574;s01e06;test;Howard talks to a girl in a nurse costume, then she touches her stethoscope.;1;1;0;1;0;Z;Howard
80226;s01e06;test;Penny, in a cat costume, kisses Leonard at the doorway of his apartment.;1;0;1;1;0;Z;Penny,Leonard
80227;s01e06;test;Leonard, in a costume, closes his front door quickly and locks it.;1;1;0;1;0;Z;Leonard
80231;s01e06;test;Raj and a girl lie in bed with a flowered duvet, as he puts his hands behind his head.;1;1;0;1;0;Z;Raj
80232;s01e06;test;A shot of a big brown hammer near the bed with a pile of clothes on the floor.;0;1;0;0;0;Z;
80237;s01e06;test;Penny, in a cat costume, puts her head on Leonard's shoulder while they are sitting on the couch.;1;0;0;1;0;Z;Penny,Leonard
80239;s01e06;test;Penny, in a cat costume, bursts into tears before burying her head in Leonard's neck.;1;0;0;1;1;Z;Penny,Leonard
80260;s01e06;test;The shirtless guy walks over and rubs Leonard's hair.;1;0;0;1;0;Z;Leonard
80264;s01e06;test;Penny nudges the shirtless guy in the arm while smiling at him.;1;0;0;1;1;Z;Penny
94548;s01e06;test;Penny, in a cat costume, kisses Leonard as they sit on the couch.;1;0;0;1;0;Z;Penny,Leonard
94551;s01e06;test;Sheldon brings a drink in a mug to Leonard who is sitting on the couch in a costume.;1;1;0;1;0;Z;Sheldon,Leonard
94552;s01e06;test;Sheldon pats Leonard, who is in a costume, on the back a couple of times as Leonard sits on the couch.;1;0;0;1;0;Z;Sheldon,Leonard
94556;s01e06;test;Penny, in a cat costume, places her hands on her hips and moves them while standing in front of a shirtless guy.;1;0;0;1;0;Z;Penny
7737;s02e01;test;Sheldon's eyes and mouth begin to twitch uncontrollably, while he wears a mint green shirt.;1;0;0;1;1;P;Sheldon
28225;s02e01;test;Sheldon, in a green shirt, folds a red shirt and places it on top of other folded shirts in a laundry room.;1;1;1;1;0;Z;Sheldon
28226;s02e01;test;Penny, in a pink shirt, walks through the door carrying a laundry basket and puts it on the laundry machine.;1;1;0;1;0;Z;Penny
28227;s02e01;test;Penny, in a pink shirt, pours laundry detergent into the washing machine.;1;1;0;1;0;P;Penny
29595;s02e01;test;Sheldon, in green plaid pajamas, is leaning against his desk, propping himself up with one hand, and holding his hip.;1;0;0;0;0;Z;Sheldon
29596;s02e01;test;Sheldon, in green plaid pajamas, slumps from the headrest of the armchair down into the chair and makes a shushing gesture.;1;0;0;1;0;Z;Sheldon
29598;s02e01;test;Leonard, in a red robe, clenches his hands into fists and puts them up to his face out of frustration.;1;0;0;1;1;Z;Leonard
29600;s02e01;test;Sheldon, in green plaid pajamas, lifts his right hand and stares at his fingers.;1;0;0;1;0;Z;Sheldon
29605;s02e01;test;Penny, in a green tank top, is holding a flyer while talking to Leonard, who points his finger at it.;1;1;0;1;0;Z;Penny,Leonard
29606;s02e01;test;Penny, in a green tank top, closes her apartment door in Leonard's surprised face.;1;1;1;1;1;Z;Penny,Leonard
29607;s02e01;test;Leonard leaves Penny's apartment door to go inside his apartment and looks up at the camera.;1;0;1;1;0;Z;Leonard,Penny
29615;s02e01;test;Sheldon stands up from the floor next to Howard, in maroon pajamas, and gets in the bed, arranging the covers and pillow comfortably.;1;1;0;1;0;Z;Sheldon,Howard
29619;s02e01;test;Howard, in maroon pajamas, lies down on the blue air mattress.;1;1;0;1;0;P;Howard
29620;s02e01;test;Howard grabs his pillow and puts it over his face.;1;1;0;1;0;Z;Howard
29622;s02e01;test;Howard, in maroon pajamas, throws the bag off his shoulder and drops it on the floor in front of Leonard.;1;1;0;1;0;Z;Howard,Leonard
30695;s02e01;test;Raj is sitting next to Howard, who is wearing a purple shirt, when they lean over to the laptop in front of them.;1;1;0;1;0;Z;Raj,Howard
30696;s02e01;test;Sheldon, in a blue plaid shirt, walks over to Raj and Howard, with a book in his hand.;1;1;0;1;0;Z;Sheldon,Raj,Howard
30697;s02e01;test;Leonard, in a suit, takes white cards out of his pocket and shows them to Raj and Howard.;1;1;0;1;0;Z;Leonard,Raj,Howard
40030;s02e01;test;Leonard and Penny are walking up some stairs and Leonard is talking to Penny while she is eating ice cream.;1;1;1;1;0;Z;Leonard,Penny
40031;s02e01;test;Leonard and Penny kiss in the hall and a camera on the wall watches them.;1;1;1;1;0;Z;Leonard,Penny
40034;s02e01;test;A shot of Leonard kissing Penny through a camera view.;1;0;1;1;0;Z;Leonard,Penny
40105;s02e01;test;Penny kisses Leonard on the cheek, with ice cream in her hands, and walks towards the door.;1;1;0;1;0;Z;Penny,Leonard
40109;s02e01;test;When Leonard walks into the apartment, Howard and Raj sit back on the couch and try to pretend they weren't spying on him.;1;0;1;1;0;Z;Leonard,Howard,Raj
40212;s02e01;test;Sheldon, in a blue plaid shirt, is sitting at his desk and puts a pencil in a pencil cup.;1;1;0;1;0;P;Sheldon
74056;s02e01;test;Sheldon, in a mint green shirt, grabs Penny at the restaurant by the arm to pull her away.;1;0;1;1;0;Z;Sheldon,Penny
74057;s02e01;test;Sheldon, in a mint green shirt, holds up both of his index fingers to either side of his head.;1;0;0;1;0;P;Sheldon
74084;s02e01;test;Penny, in a pink shirt, takes the basket full of laundry and dumps it into the laundry machine.;1;1;0;1;0;Z;Penny
74097;s02e01;test;Leonard jumps onto the couch with a can in his hands and lies on it.;1;1;0;1;0;Z;Leonard
74099;s02e01;test;Sheldon, in a mint green shirt, walks towards the grey couch with a drink in his hand.;1;1;0;1;0;P;Sheldon
74101;s02e01;test;Sheldon, in a mint green shirt, with a black bag on his shoulder, enters the room where Leonard is standing at the fridge.;1;1;0;1;0;Z;Sheldon,Leonard
90955;s02e01;test;Sheldon says something to Raj, which makes Raj give him a very dirty look.;1;0;0;0;1;Z;Sheldon,Raj
90956;s02e01;test;Howard, in maroon pajamas, answers the door and Raj leaves Sheldon at the doorway and leaves quickly.;1;1;1;1;0;Z;Howard,Raj,Sheldon
91595;s02e01;test;Sheldon and Leonard walk up the stairs to their apartment landing, walking past white flowers near the apartment doors.;1;1;1;1;0;Z;Sheldon,Leonard
91597;s02e01;test;Sheldon, in a mint green shirt, looks panicked and quickly turns and runs upstairs away from Leonard.;1;0;1;1;1;Z;Sheldon,Leonard
91600;s02e01;test;Penny massages her wrists, while standing next to Sheldon in a laundry room.;1;0;1;1;0;Z;Penny,Sheldon
91603;s02e01;test;Penny points her finger at Sheldon while Sheldon is folding a blue shirt, in a laundry room.;1;1;1;1;0;Z;Penny,Sheldon
5805;s02e13;test;Sheldon, in a shirt with a colorful chevron pattern, is on his phone as he moves his finger across a whiteboard.;1;1;0;1;0;Z;Sheldon
5807;s02e13;test;Barry is being clipped in by the instructor into the rock climbing rope.;1;1;0;1;0;Z;Barry
5810;s02e13;test;Sheldon, in a shirt with a colorful chevron pattern, walks up to a whiteboard and moves his finger across it, then switches to a marker.;1;1;0;1;0;Z;Sheldon
5813;s02e13;test;Howard, in orange pants, grabs an eraser and erases lines on a whiteboard.;1;1;0;1;0;Z;Howard
5835;s02e13;test;Sheldon snatches a container of dumplings from Barry and hands it to Raj.;1;1;0;1;0;Z;Sheldon,Barry,Raj
5839;s02e13;test;A shot of Howard, Leonard, and Raj staring at Sheldon hanging from the ceiling in a harness.;1;1;0;0;0;Z;Howard,Leonard,Raj,Sheldon
5840;s02e13;test;Raj, who is wearing a red hoodie, is sitting on the arm of Leonard's chair, leaning over and whispering in Leonard's ear.;1;0;0;1;0;Z;Raj,Leonard
5841;s02e13;test;Barry walks in, flossing his teeth, while Penny makes a disgusted face.;1;0;0;1;1;Z;Barry,Penny
5842;s02e13;test;Howard, in purple pants, walks past Penny, leans in as he talks, and Penny puts her face in her hand laughing.;1;0;0;1;1;Z;Howard,Penny
16304;s02e13;test;Sheldon sits down on the green chair beside the little girl wearing a pink shirt, at the bookstore.;1;0;1;1;0;Z;Sheldon
33245;s02e13;test;A shot of a stressed Sheldon looking up at the climbing wall from below.;1;0;1;0;1;P;Sheldon
33246;s02e13;test;Sheldon slowly moves up the tall climbing wall.;1;0;1;1;0;P;Sheldon
33247;s02e13;test;Sheldon, scared, quickly pulls himself in and hugs the climbing wall.;1;0;1;1;1;Z;Sheldon
33248;s02e13;test;Sheldon is being clipped in by the instructor to climb the wall.;1;0;1;1;0;Z;Sheldon
41865;s02e13;test;Sheldon passes out on the rock wall, drops down on the rope, and hangs limply from it.;1;1;1;1;0;Z;Sheldon
47805;s02e13;test;Sheldon, in a brown shirt with blue sleeves, talks to a lady in a brown sweater standing in line, and then she walks away.;1;0;0;1;0;Z;Sheldon
47817;s02e13;test;Leonard closes the door to the fridge after taking out a bottle of water and spreads his arms wide with the bottle in his hand.;1;1;0;1;0;Z;Leonard
47822;s02e13;test;Sheldon, in a brown shirt with blue sleeves, takes the cap off the red marker he is holding.;1;1;0;1;0;P;Sheldon
47824;s02e13;test;Sheldon, in a brown shirt with blue sleeves, gets up from the couch and puts down a red marker on a glass table.;1;1;0;1;0;Z;Sheldon
47827;s02e13;test;Sheldon, in a blue and purple shirt with green sleeves, walks into Penny's apartment behind her as she's reading the papers.;1;1;1;1;0;Z;Sheldon,Penny
47830;s02e13;test;Sheldon, in a blue and purple shirt with green sleeves, points out something on Penny's papers and walks away.;1;1;0;1;0;Z;Sheldon,Penny
47831;s02e13;test;Sheldon is working on some papers with a red marker, which makes Leonard, sitting at his computer, smirk.;1;1;0;1;1;Z;Sheldon,Leonard
47832;s02e13;test;Penny, in a pink and floral blouse, is confused and annoyed about some papers she's looking at with Sheldon.;1;1;0;0;1;Z;Penny,Sheldon
47835;s02e13;test;Sheldon, in a blue shirt with orange sleeves, is pouring tea out of a red kettle while talking on the cell phone.;1;1;0;1;0;Z;Sheldon
47836;s02e13;test;Leonard and Penny, in a yellow blouse, are sitting on the couch together while Penny clicks something on her pink laptop.;1;1;0;1;0;Z;Leonard,Penny
47837;s02e13;test;Penny, in a yellow blouse, makes a resigned face, eyes closed, mouth wide open, then buries her face in her hands on the couch with Leonard.;1;0;0;1;1;Z;Penny,Leonard
47841;s02e13;test;Leonard uses a blue cloth napkin to wipe a spot on the coffee table, while sitting on the couch next to Penny.;1;1;0;1;0;Z;Leonard,Penny
47850;s02e13;test;Leonard, with a pretzel in his hand, walks up to a small table where a happy Sheldon is sitting with a little girl.;1;1;0;1;1;Z;Leonard,Sheldon
47852;s02e13;test;Enthusiastic Sheldon, in a shirt with a colorful chevron pattern, points to the giant whiteboard behind him that he has set up in the apartment.;1;1;1;1;1;P;Sheldon
47853;s02e13;test;Leonard grabs Sheldon's arm to pull him away from a small table with a little girl.;1;0;0;1;0;Z;Leonard,Sheldon
47856;s02e13;test;Enthusiastic Sheldon, in a shirt with a colorful chevron pattern, walks over to his desk, picks up a book and hands it to Raj.;1;1;0;1;1;Z;Sheldon,Raj
77720;s02e13;test;Sheldon, in a blue shirt with orange sleeves, slams down his drink as he sits at the cafeteria table.;1;1;1;1;0;P;Sheldon
77728;s02e13;test;Raj, in a purple sweater, is eating his food very happily, smiling and closing his eyes in delight, at the canteen.;1;1;1;1;1;Z;Raj
77729;s02e13;test;Sheldon is flickering his lips and twitching as he sits beside Howard, at the canteen.;1;0;1;1;1;Z;Sheldon,Howard
77731;s02e13;test;Kripke, in a brown plaid shirt, licks his lips, staring into the distance with a thoughtful expression, while standing next to Sheldon in the canteen.;1;0;1;1;1;Z;Kripke,Sheldon
7725;s02e21;test;Penny, standing, leans forward and looks at Sheldon, who is sitting on the couch, with her hands on her knees.;1;0;0;1;0;Z;Penny,Sheldon
7726;s02e21;test;Raj raises both hands and gives a thumbs-up sign while standing at the bar between a woman in a black dress and Leonard.;1;0;1;1;0;Z;Raj,Leonard
7827;s02e21;test;A woman in a black dress, seated at a bar, moves her finger around her wine glass, then turns around.;0;1;1;1;0;Z;
21696;s02e21;test;Penny turns away from Sheldon while they sit on the sofa and rubs her fingers against her right temple, then turns back toward him, surprised.;1;0;0;1;1;Z;Penny,Sheldon
21710;s02e21;test;Sheldon, in a blue shirt, while eating takeout with chopsticks, raises one shoulder.;1;1;0;1;0;Z;Sheldon
21711;s02e21;test;Howard, in all red clothes, walks over to the couch with the bottle in his hands and sits next to Sheldon.;1;1;0;1;0;Z;Howard,Sheldon
21712;s02e21;test;Howard, wearing all red, sobs, holds his hand to his face and turns away from the other guys.;1;0;0;1;1;Z;Howard
21713;s02e21;test;Howard sits down on the couch, wearing all red, flipping his hand and touching his ear nervously.;1;0;0;1;0;Z;Howard
21730;s02e21;test;A woman in a black dress, sitting at the table in a bar with Howard, leans forward to him and touches his cheek with a finger.;1;0;1;1;0;Z;Howard
38380;s02e21;test;Howard, in all red clothes, puts down his plate and pulls his phone out of his pocket.;1;1;0;1;0;Z;Howard
38383;s02e21;test;Howard, in all red clothes, points his finger at Raj, Leonard, and Sheldon while eating Chinese food and conversing.;1;1;0;1;0;Z;Howard,Raj,Leonard,Sheldon
38384;s02e21;test;Raj, in a purple sweater, points his finger at Leonard and laughs, while Sheldon looks surprised and confused, while eating Chinese food.;1;1;0;1;1;Z;Raj,Leonard,Sheldon
38437;s02e21;test;Penny, in a pink robe, sits down on the bed next to Sheldon, who is lying down.;1;0;0;1;0;Z;Penny,Sheldon
66246;s02e21;test;Sheldon, in a white and beige jacket, enters the messy apartment while holding a plastic bag right after Penny, in an orange shirt.;1;1;1;1;0;Z;Sheldon,Penny
66247;s02e21;test;Penny, in an orange shirt, reaches under the kitchen counter and gets an orange box, searching for something.;1;1;1;1;0;Z;Penny
66270;s02e21;test;Howard, wearing all red, lies back on the couch and massages his inner elbow.;1;0;0;1;0;Z;Howard
66271;s02e21;test;Howard, wearing all red, sits up straight from lying back on the couch and covers his mouth with his hand.;1;0;0;1;0;Z;Howard
66272;s02e21;test;Leonard is placing napkins on the couch between Sheldon and Howard, who is wearing all red.;1;1;0;1;0;Z;Leonard,Sheldon,Howard
66276;s02e21;test;Sheldon walks up to the door and searches through his pockets for the apartment keys, surprised and scared.;1;1;1;1;1;Z;Sheldon
66277;s02e21;test;Leonard plucks his eyebrows and Raj combs his hair in the bathroom, next to each other.;1;0;1;1;0;Z;Leonard,Raj
66279;s02e21;test;Sheldon, in a white and beige jacket, pulls the door handle and tries to enter, screaming.;1;1;0;1;0;Z;Sheldon
66280;s02e21;test;Sheldon walks into the apartment building with a bag of take-out food and sees Penny, in an orange shirt, taking her mail from the mailbox.;1;1;1;1;0;Z;Sheldon,Penny
66292;s02e21;test;Raj bows in a bar to the woman in a black dress, then she walks away, holding her wine glass.;1;1;1;1;0;Z;Raj
66294;s02e21;test;A woman in a black dress waves her purse with a wine glass in her other hand, while leaning at the bar.;0;1;1;1;0;Z;
87536;s02e21;test;Raj picks up a large strip of gold condoms while standing in the bathroom next to Leonard.;1;1;1;1;0;Z;Raj,Leonard
87537;s02e21;test;Howard, in a blue turtleneck, is typing on his laptop, sitting at a desk in a hotel room, when Raj and Leonard walk in.;1;1;1;1;0;Z;Howard,Raj,Leonard
87541;s02e21;test;A woman in a black dress approaches Raj at the bar and places her wine glass down right next to him.;1;1;1;1;0;Z;Raj
88801;s02e21;test;Sheldon, in a white and beige jacket, yells and grabs his plastic bag close to his chest, tight.;1;1;0;1;0;Z;Sheldon
88802;s02e21;test;A bartender hands Raj a mint green drink and Leonard a beer bottle, at the bar.;1;1;1;1;0;Z;Raj,Leonard
88803;s02e21;test;Penny, in an orange shirt, goes into the kitchen and picks the phone up off the counter.;1;1;1;1;0;Z;Penny
88804;s02e21;test;Raj and Leonard clink their drinks together at the bar, with a plate of shrimp between them.;1;1;1;1;0;Z;Raj,Leonard
97625;s02e21;test;Howard, upright, shakes hands with the woman in a black dress at the bar, when Raj and Leonard look at each other with a smile.;1;0;1;1;1;Z;Howard,Raj,Leonard
97626;s02e21;test;Penny, in a pink robe, places a pillow and blanket on the sofa next to Sheldon, who is reading a magazine.;1;1;0;1;0;Z;Penny,Sheldon
97627;s02e21;test;Penny, in a pink robe, stands with her arms crossed, looking irritated, while Sheldon lies stretched out on the couch beside her.;1;0;0;0;1;Z;Penny,Sheldon
2210001;s02e21;test;Leonard, with a black suitcase in his hand, comes up the stairs and unlocks the apartment door.;1;1;1;1;0;Z;Leonard
37856;s03e15;test;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;1;1;0;1;0;Z;Penny,Sheldon
37857;s03e15;test;Leonard opens a hotel room door with Raj behind him, both in thick puffer jackets.;1;1;1;1;0;Z;Leonard,Raj
37859;s03e15;test;Upset Leonard, in a thick puffer jacket, takes champagne from the ice bucket in the hotel room.;1;1;1;1;1;P;Leonard
37869;s03e15;test;Penny walks towards the wall with a light switch and turns on the lights in the laundry room.;1;1;1;1;0;Z;Penny
48705;s03e15;test;Sheldon, in an orange shirt, gets up and runs from the lunch table at the cafeteria.;1;0;1;1;0;Z;Sheldon
48708;s03e15;test;Howard, in a gray-and-red plaid shirt, moves his mouth anxiously, smiling, while sitting at the canteen.;1;0;1;1;1;Z;Howard
49033;s03e15;test;Howard, in a gray-and-red plaid shirt, is talking with someone on the phone while Raj is looking at him very seriously.;1;1;0;0;1;Z;Howard,Raj
53115;s03e15;test;Leonard is outside the bathroom door and massages his belly with a pained face.;1;0;1;1;1;P;Leonard
53117;s03e15;test;A shot of a living room glass table covered in medications, with a sick Sheldon sitting on the couch next to it under a blanket, blowing his nose.;1;1;1;1;0;Z;Sheldon
53119;s03e15;test;Sheldon, with a red nose, walks out of the room with a tissue in his hand.;1;1;0;1;0;P;Sheldon
53171;s03e15;test;Sheldon puts away the laptop in his hand and runs back into the laundry room to give Penny a hug.;1;1;1;1;0;Z;Sheldon,Penny
53173;s03e15;test;Penny is folding clothes when Sheldon closes his laptop as they are in the laundry room.;1;1;1;1;0;Z;Penny,Sheldon
53186;s03e15;test;Happy Sheldon, in a purple shirt, puts food from a frying pan down onto a plate.;1;1;0;1;1;P;Sheldon
53206;s03e15;test;Penny suddenly sneezes and quickly grabs a tissue while lying in bed with Leonard.;1;1;0;1;0;Z;Penny,Leonard
53207;s03e15;test;Howard makes some uncomfortable faces and Leonard, in a red hoodie and grey jacket, scratches his head.;1;0;0;1;1;Z;Howard,Leonard
62276;s03e15;test;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;1;1;1;1;0;Z;Sheldon
62277;s03e15;test;Sheldon uses a remote control and turns on the projector's light in the laundry room.;1;1;1;1;0;Z;Sheldon
62278;s03e15;test;Sheldon places a laptop on a table next to Penny, who is folding clothes in the laundry room.;1;1;1;1;0;Z;Sheldon,Penny
62300;s03e15;test;Leonard wakes up with a smile to find Sheldon standing by his bed, playing a wooden flute.;1;1;0;1;1;Z;Leonard,Sheldon
62301;s03e15;test;Sheldon picks up a breakfast tray and sets it in front of Leonard.;1;1;0;1;0;Z;Sheldon,Leonard
62302;s03e15;test;Sheldon picks up a beret and puts it on Leonard's pancakes to keep them warm.;1;1;0;1;0;Z;Sheldon,Leonard
62314;s03e15;test;Sheldon walks up to the cafeteria table, puts down a tray with only utensils and walks away.;1;1;1;1;0;Z;Sheldon
62365;s03e15;test;Sheldon, in an orange shirt, is taking his clothes out of his dresser to pack them when Leonard walks in.;1;1;0;1;0;Z;Sheldon,Leonard
62366;s03e15;test;Sheldon holds up two beanies by his head.;1;1;0;1;0;P;Sheldon
70615;s03e15;test;Sheldon, standing by Leonard's bed, hands him a scone with kitchen tongs.;1;1;0;1;0;Z;Sheldon,Leonard
70616;s03e15;test;Leonard takes the coffee mug from the bed tray and drinks from it.;1;1;0;1;0;Z;Leonard
70619;s03e15;test;Sheldon removes the breakfast tray from Leonard's bed and walks out of the room.;1;1;0;1;0;Z;Sheldon,Leonard
70911;s03e15;test;Sheldon, in an orange shirt, grabs his throat and moves his mouth in weird positions.;1;0;0;1;1;Z;Sheldon
70912;s03e15;test;Sheldon, in a grey jacket, turns his head to Leonard, smiling, in the car.;1;0;1;1;1;Z;Sheldon,Leonard
82951;s03e15;test;Leonard, in a navy hoodie and green jacket, says something, and Sheldon quickly gives him a dirty look, in the car.;1;0;1;0;1;Z;Leonard,Sheldon
82961;s03e15;test;Penny, in a red blouse, and Leonard both look down while sitting on the couch and Penny puts her hand on his shoulder.;1;0;0;1;0;Z;Penny,Leonard
82964;s03e15;test;Leonard, in a yellow hoodie and purple jacket, makes strange frustrated movements with his body, then throws himself onto the sofa.;1;0;0;1;0;Z;Leonard
