stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
complex;tbbt;4;38122;A girl wearing a pink costume with a drink in her hand makes circles with her hand in front of Sheldon's chest.;tbbt_s01e06;[643.82, 645.48];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s01e06_d38122;11;2;no;yes
complex;tbbt;4;11679;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;tbbt_s05e13;[336.69, 340.61];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s05e13_d11679;32;5;no;no
complex;tbbt;4;94551;Sheldon brings a drink in a mug to Leonard who is sitting on the couch in a costume.;tbbt_s01e06;[972.38, 977.66];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s01e06_d94551;43;9;no;no
complex;tbbt;4;38384;Raj, in a purple sweater, points his finger at Leonard and laughs, while Sheldon looks surprised and confused, while eating Chinese food.;tbbt_s02e21;[26.0, 36.47];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Raj,Leonard,Sheldon;tbbt_s02e21_d38384;65;25;no;no
complex;tbbt;4;21710;Sheldon, in a blue shirt, while eating takeout with chopsticks, raises one shoulder.;tbbt_s02e21;[83.02, 84.66];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s02e21_d21710;47;13;no;no
complex;tbbt;4;30697;Leonard, in a suit, takes white cards out of his pocket and shows them to Raj and Howard.;tbbt_s02e01;[191.06, 197.19];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Raj,Howard;tbbt_s02e01_d30697;9;2;no;yes
complex;tbbt;4;63729;Penny points at the bottle of wine, then Raj grabs and lifts his bottle of water, while Bernadette and Amy are around the kitchen table.;tbbt_s06e24;[1150.4, 1152.32];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Raj;tbbt_s06e24_d63729;9;2;no;yes
complex;tbbt;4;74097;Leonard jumps onto the couch with a can in his hands and lies on it.;tbbt_s02e01;[861.4, 865.34];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s02e01_d74097;46;13;no;no
complex;tbbt;4;62276;Sheldon walks up and flips the light switch to turn off the lights in the laundry room.;tbbt_s03e15;[793.88, 797.21];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s03e15_d62276;81;42;no;no
complex;tbbt;4;49337;Penny, in a dark purple dress, gets her handbag from the armchair and puts it on.;tbbt_s09e22;[314.76, 320.53];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s09e22_d49337;21;4;no;yes
complex;tbbt;4;38416;Penny sits in the back seat and shrugs her shoulders twice as they all drive in a car.;tbbt_s01e01;[1302.85, 1307.6];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s01e01_d38416;73;36;no;no
complex;tbbt;4;37869;Penny walks towards the wall with a light switch and turns on the lights in the laundry room.;tbbt_s03e15;[861.49, 864.97];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s03e15_d37869;54;20;no;no
complex;tbbt;4;47094;Sheldon, wearing a yellow shirt and grey sleeves, enters the apartment while Leonard talks on his cell phone.;tbbt_s04e01;[1248.78, 1259.88];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s04e01_d47094;28;6;no;no
complex;tbbt;4;42290;Leonard, in a blue baseball cap worn backwards, turns around and, frustrated, takes off his baseball hat while going into the bedroom.;tbbt_s05e09;[284.38, 289.94];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Leonard;tbbt_s05e09_d42290;33;8;no;no
complex;tbbt;4;66279;Sheldon, in a white and beige jacket, pulls the door handle and tries to enter, screaming.;tbbt_s02e21;[362.91, 367.09];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s02e21_d66279;8;2;no;yes
complex;tbbt;4;42316;Leonard extends his hand and holds it out in front of him, and Penny, at the bar, gives him something from her purse.;tbbt_s05e09;[581.63, 590.4];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Penny;tbbt_s05e09_d42316;32;8;no;no
complex;tbbt;4;66292;Raj bows in a bar to the woman in a black dress, then she walks away, holding her wine glass.;tbbt_s02e21;[673.44, 680.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj;tbbt_s02e21_d66292;14;3;no;yes
complex;tbbt;4;91603;Penny points her finger at Sheldon while Sheldon is folding a blue shirt, in a laundry room.;tbbt_s02e01;[416.43, 421.85];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s02e01_d91603;39;12;no;no
complex;tbbt;4;38737;Penny enters the apartment building and stops when she sees Sheldon, with electrical gear, sitting on the stairs.;tbbt_s04e12;[901.83, 904.88];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s04e12_d38737;52;23;no;no
complex;tbbt;4;11650;Sheldon places a blue game piece on the game board while Raj and Howard laugh.;tbbt_s05e13;[642.18, 649.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Sheldon,Raj,Howard;tbbt_s05e13_d11650;7;2;no;yes
complex;tbbt;4;9401;Leonard, in a purple hoodie and jacket, looks uncomfortable and touches his brow while standing beside Sheldon, who is sitting at his desk with a laptop.;tbbt_s06e07;[502.43, 506.73];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Leonard,Sheldon;tbbt_s06e07_d9401;7;2;no;yes
complex;tbbt;4;62314;Sheldon walks up to the cafeteria table, puts down a tray with only utensils and walks away.;tbbt_s03e15;[614.48, 620.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s03e15_d62314;42;16;no;no
complex;tbbt;4;29606;Penny, in a green tank top, closes her apartment door in Leonard's surprised face.;tbbt_s02e01;[1266.8, 1269.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Penny,Leonard;tbbt_s02e01_d29606;25;7;no;no
complex;tbbt;4;84038;Sheldon hands Raj a black mug from a brown bag, as he is sitting at the canteen.;tbbt_s04e12;[687.05, 693.77];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Raj;tbbt_s04e12_d84038;19;5;no;no
complex;tbbt;4;47824;Sheldon, in a brown shirt with blue sleeves, gets up from the couch and puts down a red marker on a glass table.;tbbt_s02e13;[521.62, 523.66];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s02e13_d47824;46;22;no;no
complex;tbbt;4;53206;Penny suddenly sneezes and quickly grabs a tissue while lying in bed with Leonard.;tbbt_s03e15;[1046.69, 1055.81];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Leonard;tbbt_s03e15_d53206;11;3;no;yes
complex;tbbt;4;38747;A shot of Penny taking a photo on her phone of the shoes on the table while Sheldon sits in the armchair with his laptop on his lap.;tbbt_s04e12;[1250.08, 1264.85];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s04e12_d38747;6;2;no;yes
complex;tbbt;4;11656;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;tbbt_s05e13;[587.75, 597.14];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Sheldon,Raj,Howard;tbbt_s05e13_d11656;6;2;no;yes
complex;tbbt;4;34127;Sheldon, while holding a book, makes a finger gun and points it to his head, then grimaces.;tbbt_s09e22;[998.69, 1001.23];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Sheldon;tbbt_s09e22_d34127;18;5;no;no
complex;tbbt;4;78961;Leonard, in a pink shirt, stands up from the couch and tosses a white book on the table in the living room.;tbbt_s09e22;[328.85, 331.36];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard;tbbt_s09e22_d78961;63;40;no;no
complex;tbbt;4;2210001;Leonard, with a black suitcase in his hand, comes up the stairs and unlocks the apartment door.;tbbt_s02e21;[1242.64, 1245.63];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard;tbbt_s02e21_001;37;17;no;no
complex;tbbt;4;15695;Penny grabs a bottle of white wine from a shelf in the store and looks at it while talking to Sheldon, then puts it back on the shelf.;tbbt_s06e24;[673.09, 686.02];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s06e24_d15695;10;3;no;yes
complex;tbbt;4;37857;Leonard opens a hotel room door with Raj behind him, both in thick puffer jackets.;tbbt_s03e15;[1225.93, 1232.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Raj;tbbt_s03e15_d37857;30;12;no;no
complex;tbbt;4;78986;A tall man points at Penny's hand at the wine barrel table, so she smiles while she looks at her wedding ring.;tbbt_s09e22;[529.66, 532.86];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny;tbbt_s09e22_d78986;23;8;no;no
complex;tbbt;4;96021;The nurse clicks something on the laptop that Leonard is holding and Howard's robotic arm releases him.;tbbt_s04e01;[1146.07, 1150.23];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Howard;tbbt_s04e01_d96021;5;2;no;yes
complex;tbbt;4;53275;Leonard shakes and holds the inhaler up to his mouth while lying in bed with Penny on orange pillows.;tbbt_s05e13;[805.63, 809.46];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Penny;tbbt_s05e13_d53275;5;2;no;yes
complex;tbbt;4;13265;Bernadette, in a red dress, walks up to upset Raj and Howard, who are looking at something on a cell phone.;tbbt_s06e24;[931.34, 933.42];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Raj,Howard;tbbt_s06e24_d13265;9;3;no;yes
complex;tbbt;4;3400;Howard is in zero gravity, next to a computer console, when someone's head shows up from above.;tbbt_s06e01;[692.27, 698.36];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s06e01_d3400;22;9;no;no
complex;tbbt;4;66276;Sheldon walks up to the door and searches through his pockets for the apartment keys, surprised and scared.;tbbt_s02e21;[353.99, 363.28];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Sheldon;tbbt_s02e21_d66276;45;30;no;no
complex;tbbt;4;5805;Sheldon, in a shirt with a colorful chevron pattern, is on his phone as he moves his finger across a whiteboard.;tbbt_s02e13;[844.35, 852.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s02e13_d5805;38;24;no;no
complex;tbbt;4;291;Amy and Bernadette look at a bird on the couch, then turn to Sheldon standing in the doorway with crossed arms.;tbbt_s05e09;[765.59, 770.45];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d291;10;4;no;yes
complex;tbbt;4;38730;Sheldon, in a blue shirt, sets a speaker on the desk and then sits down.;tbbt_s04e12;[794.63, 799.04];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s04e12_d38730;30;18;no;no
complex;tbbt;4;28226;Penny, in a pink shirt, walks through the door carrying a laundry basket and puts it on the laundry machine.;tbbt_s02e01;[281.46, 286.67];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s02e01_d28226;193;179;no;no
complex;tbbt;4;33112;Leonard turns to a comic display and raises both his index fingers above his head.;tbbt_s06e01;[23.78, 25.96];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s06e01_d33112;9;4;no;yes
complex;tbbt;4;91736;Howard lifts his hands up and aside, with a burger in one hand, at the restaurant.;tbbt_s06e07;[566.39, 568.87];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s06e07_d91736;32;21;no;no
complex;tbbt;4;15696;Penny walks closer to the shelf with wine while talking to Sheldon, and puts two bottles of wine into the shopping cart.;tbbt_s06e24;[723.85, 728.75];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s06e24_d15696;17;9;no;no
complex;tbbt;4;15745;Penny bursts out laughing with her mouth wide open, while sitting at the dinner table with salad in front of a smiling Leonard.;tbbt_s06e24;[400.16, 402.11];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny,Leonard;tbbt_s06e24_d15745;22;13;no;no
complex;tbbt;4;38107;Leonard, in a costume with a green cape, grabs a spatula from the kitchen to look at himself.;tbbt_s01e06;[333.19, 338.32];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard;tbbt_s01e06_d38107;6;3;no;yes
complex;tbbt;4;29622;Howard, in maroon pajamas, throws the bag off his shoulder and drops it on the floor in front of Leonard.;tbbt_s02e01;[1107.83, 1110.42];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard,Leonard;tbbt_s02e01_d29622;6;3;no;yes
complex;tbbt;4;42317;Leonard stands by Penny's table at the bar, then sets the table number down.;tbbt_s05e09;[620.19, 625.31];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Penny;tbbt_s05e09_d42317;6;3;no;yes
complex;tbbt;4;9423;Sheldon, at the doorway, gets a box from a red paper bag and hands it to Amy.;tbbt_s06e07;[649.84, 655.83];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d9423;6;3;no;yes
complex;tbbt;4;58118;Penny puts her briefcase and the coffees on the examination table in Emily's office.;tbbt_s08e04;[363.73, 369.43];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58118;6;3;no;yes
complex;tbbt;4;66181;Howard puts his arm on his belly and bends over in his chair laughing, while holding cards in his hand.;tbbt_s05e13;[398.62, 401.71];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Howard;tbbt_s05e13_d66181;13;7;no;no
complex;tbbt;4;62278;Sheldon places a laptop on a table next to Penny, who is folding clothes in the laundry room.;tbbt_s03e15;[785.53, 793.18];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s03e15_d62278;7;4;no;yes
complex;tbbt;4;89001;Howard, in an orange plaid shirt, reaches out and taps Bernadette on the lap a couple of times, next to the food that she is holding.;tbbt_s06e24;[517.65, 520.64];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s06e24_d89001;51;44;no;no
complex;tbbt;4;34118;Penny rapidly turns her head and looks strangely at Amy, then nervously takes a drink of wine, while standing at the wine barrel table.;tbbt_s09e22;[824.42, 827.29];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny;tbbt_s09e22_d34118;11;7;no;no
complex;tbbt;4;38758;Penny, in a white shirt and mustard vest, stands at the doorway, smiles, lifts her index finger, and closes the door.;tbbt_s04e12;[1082.22, 1084.35];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Penny;tbbt_s04e12_d38758;8;5;no;no
complex;tbbt;4;38736;Sheldon walks out of the apartment with electrical gear in his hands and then walks towards the stairs.;tbbt_s04e12;[879.1, 887.15];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s04e12_d38736;76;70;no;no
complex;tbbt;4;3377;Leonard puts down a bowl on the living room table, covered with a red checkered tablecloth, with drinks and plates already on it.;tbbt_s06e01;[588.42, 590.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard;tbbt_s06e01_d3377;118;112;no;no
complex;tbbt;4;80033;Sheldon, Raj, and Howard come and look closer at the cracked window together.;tbbt_s05e09;[533.91, 537.86];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon,Raj,Howard;tbbt_s05e09_d80033;28;23;no;no
complex;tbbt;4;38380;Howard, in all red clothes, puts down his plate and pulls his phone out of his pocket.;tbbt_s02e21;[44.75, 49.01];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s02e21_d38380;15;11;no;no
complex;tbbt;4;84037;Sheldon reaches into a paper bag and pulls out two key chains while sitting at the canteen.;tbbt_s04e12;[731.31, 736.59];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s04e12_d84037;40;35;no;no
complex;tbbt;4;3383;Raj gets up and pulls out the chair for Amy as Sheldon sits at the restaurant table.;tbbt_s06e01;[525.21, 530.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Sheldon;tbbt_s06e01_d3383;7;5;no;no
complex;tbbt;4;58105;Penny slides her hand from her cheek to her neck while holding a green cup on the couch, next to Amy.;tbbt_s08e04;[238.54, 241.53];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58105;7;5;no;no
complex;tbbt;4;28639;Leonard looks uncomfortable, touches his arm and walks away from Howard and Raj standing at the comics display.;tbbt_s03e19;[341.22, 346.31];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Leonard,Howard,Raj;tbbt_s03e19_d28639;12;9;no;no
complex;tbbt;4;58121;Penny opens the briefcase and hands Emily a flyer.;tbbt_s08e04;[388.69, 396.8];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58121;8;6;no;no
complex;tbbt;4;53938;Sheldon leans and bends his body forward after he throws the maroon bowling ball.;tbbt_s03e19;[1044.26, 1049.58];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s03e19_d53938;17;14;no;no
complex;tbbt;4;54573;Howard, in a costume, picks up a bow from next to his chair and sets it in his lap.;tbbt_s01e06;[527.71, 530.89];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s01e06_d54573;9;7;no;no
complex;tbbt;4;18117;Sheldon, in a yellow shirt with grey sleeves, raises his head from a plate with a strange expression while smiling in a restaurant.;tbbt_s04e01;[943.97, 945.44];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Sheldon;tbbt_s04e01_d18117;5;4;no;yes
complex;tbbt;4;60541;Penny waves her hands over her face and hugs Raj, who starts to cry, on the couch with colorful patterned pillows.;tbbt_s06e24;[1135.45, 1141.55];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny,Raj;tbbt_s06e24_d60541;5;4;no;yes
complex;tbbt;4;53937;Leonard rolls his black bowling ball down the bowling lane, next to Stuart, who also has a black ball.;tbbt_s03e19;[1059.15, 1061.57];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard;tbbt_s03e19_d53937;10;8;no;no
complex;tbbt;4;61550;Stressed Penny is tying the laces of her shoes while sitting between Leonard and Sheldon at the bowling alley.;tbbt_s03e19;[1131.61, 1143.59];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Penny,Leonard,Sheldon;tbbt_s03e19_d61550;6;5;no;no
complex;tbbt;4;47827;Sheldon, in a blue and purple shirt with green sleeves, walks into Penny's apartment behind her as she's reading the papers.;tbbt_s02e13;[344.31, 350.1];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s02e13_d47827;22;20;no;no
complex;tbbt;4;53171;Sheldon puts away the laptop in his hand and runs back into the laundry room to give Penny a hug.;tbbt_s03e15;[900.09, 906.46];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s03e15_d53171;7;6;no;no
complex;tbbt;4;45196;Raj walks into the closed comic book store while Stuart is folding a t-shirt.;tbbt_s06e01;[1056.99, 1062.29];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj;tbbt_s06e01_d45196;32;30;no;no
complex;tbbt;4;5813;Howard, in orange pants, grabs an eraser and erases lines on a whiteboard.;tbbt_s02e13;[805.84, 809.69];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s02e13_d5813;8;7;no;no
complex;tbbt;4;40031;Leonard and Penny kiss in the hall and a camera on the wall watches them.;tbbt_s02e01;[32.65, 36.92];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Penny;tbbt_s02e01_d40031;9;8;no;no
complex;tbbt;4;3385;A man floats across the International Space Station behind Howard at the laptop.;tbbt_s06e01;[483.43, 488.14];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s06e01_d3385;13;12;no;no
complex;tbbt;4;4010005;People in the clinic waiting room suddenly look at Howard, a robotic arm attached under his blanket, after a nurse speaks on the phone.;tbbt_s04e01;[1122.17, 1132.28];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s04e01_005;1;4;yes;yes
complex;tbbt;4;51047;Howard struggles to carry a large box into the room, leaning his whole body into it to set it down on the ground.;tbbt_s06e07;[1006.47, 1011.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s06e07_d51047;1;4;yes;yes
complex;tbbt;4;66246;Sheldon, in a white and beige jacket, enters the messy apartment while holding a plastic bag right after Penny, in an orange shirt.;tbbt_s02e21;[475.07, 478.5];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s02e21_d66246;1;3;yes;yes
complex;tbbt;4;19953;Leonard touches his nose and mouth while looking through comics, standing next to Sheldon, in an orange shirt.;tbbt_s03e19;[204.66, 208.99];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s03e19_d19953;1;3;yes;yes
complex;tbbt;4;61527;A shot of Penny, Leonard, Raj and Howard putting shoes on at the bowling alley, when Sheldon walks in.;tbbt_s03e19;[811.46, 812.71];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Leonard,Raj,Howard,Sheldon;tbbt_s03e19_d61527;1;24;yes;no
complex;tbbt;4;3394;Bernadette adjusts her glasses when she's talking to Howard online.;tbbt_s06e01;[459.83, 462.95];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s06e01_d3394;1;21;yes;no
complex;tbbt;4;68598;Leonard, in a red robe, walks into the living room to find Sheldon surrounded by whiteboards.;tbbt_s04e12;[569.9, 574.11];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s04e12_d68598;1;20;yes;no
complex;tbbt;4;80204;The robotic hand holds up two fingers in front of Sheldon.;tbbt_s04e01;[131.49, 139.59];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s04e01_d80204;1;2;yes;yes
complex;tbbt;4;5090004;Sheldon gets up from the floor and takes off his helmet, seeing a bird sitting on the sofa in the apartment.;tbbt_s05e09;[687.62, 695.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_004;1;2;yes;yes
complex;tbbt;4;15769;Penny, in a grocery store with Sheldon, grabs a six-pack of beer from a cooler and puts it in a cart.;tbbt_s06e24;[654.15, 659.62];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s06e24_d15769;1;2;yes;yes
complex;tbbt;4;62845;Howard, at a house party, picks up a bottle of wine from the kitchen counter, pours himself a glass, and sets the bottle back down.;tbbt_s06e24;[829.93, 842.01];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s06e24_d62845;1;2;yes;yes
complex;tbbt;4;58120;Emily looks at the time on her watch while sitting on the chair in front of Penny, who is holding a pink package from the briefcase.;tbbt_s08e04;[396.77, 402.72];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58120;1;2;yes;yes
complex;tbbt;4;58056;Penny switches which hand she's using to hold the wine glass while standing at the kitchen table with Amy, in a white and red striped sweater.;tbbt_s08e04;[608.82, 611.38];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58056;1;2;yes;yes
complex;tbbt;4;78973;Sheldon falls to the ground while capturing a video of a spinning contraption with his phone.;tbbt_s09e22;[246.21, 248.95];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s09e22_d78973;1;2;yes;yes
complex;tbbt;4;79010;Bernadette and Sheldon sit on the couch, looking down at several toy trains lined up on the coffee table in front of them, then Bernadette grabs a small one.;tbbt_s09e22;[641.69, 647.62];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s09e22_d79010;1;2;yes;yes
complex;tbbt;4;34111;Sheldon, in a green shirt, sits on the couch reading from a notebook, holding up a small game figure between his fingers as he talks to Bernadette.;tbbt_s09e22;[764.82, 772.6];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s09e22_d34111;1;2;yes;yes
complex;tbbt;4;37875;Penny jumps into the driver's seat of the car Sheldon is waiting in and closes the door angrily.;tbbt_s07e13;[612.3, 615.06];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s07e13_d37875;1;14;yes;no
complex;tbbt;4;8080006;Stuart and a woman, in a yellow dress, pose for a picture that Raj is taking, at the rooftop party, when he answers the phone.;tbbt_s08e08;[1155.37, 1164.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj;tbbt_s08e08_006;1;14;yes;no
