stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
object;office;4;9140018;Jim, sitting at his desk by the computer, drinks from a silver metallic coffee thermos.;office_s09e14;[318.6, 321.44];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s09e14_018;1;1;yes;yes
object;office;4;9140027;Jim pours out coffee onto the floor, standing next to a red wall.;office_s09e14;[666.87, 680.92];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s09e14_027;1;1;yes;yes
object;office;4;1020002;Someone crosses out the words with a black marker on paper.;office_s01e02;[91.64, 94.58];office;wymaga_obiektu,wymaga_ruchu;P;;office_s01e02_002;34;34;no;no
object;office;4;1020021;Jim is chewing his pencil, looking to the side.;office_s01e02;[664.71, 671.21];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s01e02_021;983;983;no;no
object;office;4;1050001;Darryl walks straight through the warehouse with the cupboard.;office_s01e05;[92.03, 95.86];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s01e05_001;5;5;no;no
object;office;4;1050004;Worried Dwight plays with the toy that he picked up from the desk.;office_s01e05;[143.62, 146.64];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s01e05_004;19;19;no;no
object;office;4;1050005;A wide shot of the warehouse space with a basketball hoop.;office_s01e05;[230.42, 231.7];office;wymaga_obiektu,wymaga_scenerii;P;;office_s01e05_005;53;53;no;no
object;office;4;1050010;Kevin throws an empty tissue box into the bin.;office_s01e05;[474.74, 477.7];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s01e05_010;45;45;no;no
object;office;4;1050011;Pam gets hit in the head with paper while sitting at the reception desk.;office_s01e05;[484.92, 486.62];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Pam;office_s01e05_011;12;12;no;no
object;office;4;1050013;Michael, in athletic wear, walks confidently through the warehouse space with the basketball hoop.;office_s01e05;[606.81, 612.73];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s01e05_013;10;10;no;no
object;office;4;1050016;Dwight lifts a first aid kit above his head while sitting at the desk.;office_s01e05;[634.3, 641.85];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e05_016;18;18;no;no
object;office;4;2060007;Michael sitting with his legs crossed taps his finger against a black mug.;office_s02e06;[239.3, 242.27];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s02e06_007;20;20;no;no
object;office;4;2060011;A man practices writing his signature in different handwriting styles on a sheet of paper.;office_s02e06;[448.51, 452.16];office;wymaga_obiektu,wymaga_ruchu;P;;office_s02e06_011;6;6;no;no
object;office;4;2060032;Dwight applies white-out with a small brush to a business card.;office_s02e06;[1263.57, 1266.14];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e06_032;7;7;no;no
object;office;4;2100007;Jim holds up an old black-and-white photo, smiling.;office_s02e10;[126.78, 134.99];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Jim;office_s02e10_007;15;15;no;no
object;office;4;2100013;Dwight in an elf costume with pointy ears pulls a plastic-wrapped item out from under the Christmas tree.;office_s02e10;[427.0, 430.63];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_013;23;23;no;no
object;office;4;2100014;Dwight throws a small Christmas present wrapped in red paper.;office_s02e10;[471.5, 475.72];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_014;9;9;no;no
object;office;4;2100016;Michael in a Santa hat looks alarmed as he holds up his hand wearing a pink oven mitt.;office_s02e10;[519.49, 521.89];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s02e10_016;9;9;no;no
object;office;4;2100025;Kevin stands in a small foot spa tub in the office.;office_s02e10;[902.11, 904.04];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Kevin;office_s02e10_025;754;754;no;no
object;office;4;3050001;Michael sips coffee at his cluttered desk, a globe and a colorful fuzzy ball nearby.;office_s03e05;[70.77, 74.6];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s03e05_001;36;36;no;no
object;office;4;3050023;Ryan grabs eggs from a straw basket on the car seat.;office_s03e05;[934.92, 937.83];office;wymaga_obiektu,wymaga_ruchu;P;;office_s03e05_023;7;7;no;no
object;office;4;3190026;Ryan smiles and scoops cash off his desk.;office_s03e19;[711.08, 712.71];office;wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;;office_s03e19_026;6;6;no;no
object;office;4;5030030;Creed rubs his forehead with a pained expression at his desk, solitaire open on screen.;office_s05e03;[55.8, 57.05];office;wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;;office_s05e03_030;13;13;no;no
object;office;4;5030033;Michael dropping a watermelon to shatter on the floor.;office_s05e03;[94.23, 96.48];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s05e03_033;28;28;no;no
object;office;4;5030010;Michael lifts a baby carrier, holding it close to his chest with a serious expression.;office_s05e03;[526.81, 539.1];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s05e03_010;14;14;no;no
object;office;4;5030021;Dwight throws a stroller up and into the chain-link fence.;office_s05e03;[778.23, 781.57];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s05e03_021;305;305;no;no
object;office;4;5170001;Michael sets buttered bread with a stick stuck in it on the reception desk.;office_s05e17;[31.6, 34.83];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s05e17_001;124;124;no;no
object;office;4;5170022;Michael holds a golden card up to his face in a warehouse.;office_s05e17;[143.1, 145.6];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_022;5;5;no;no
object;office;4;5170032;Michael sits at his desk squeezing a purple squishy toy, his gaze distant and blank.;office_s05e17;[863.23, 865.16];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s05e17_032;24;24;no;no
object;office;4;6050001;Kevin leans back with his feet up on his desk, chewing colorful candy from an open jar next to a football.;office_s06e05;[1280.27, 1287.71];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s06e05_001;39;39;no;no
object;office;4;6090002;Jim stands next to internal windows with blinds, pointing at a taped note about a martial arts presentation, his face unfazed.;office_s06e09;[6.49, 9.03];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Jim;office_s06e09_002;26;26;no;no
object;office;4;6090004;Pam, in a suit, looks secretly pleased, glancing sideways, a pink mug held in both hands.;office_s06e09;[83.98, 85.39];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Pam;office_s06e09_004;6;6;no;no
object;office;4;6090018;Michael opens his mouth and eyes wide in joyful shock, holding a music player.;office_s06e09;[477.48, 480.04];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s06e09_018;1473;1473;no;no
object;office;4;6090021;Kevin, wearing suspenders, stands with a card and puts a cigar in his mouth.;office_s06e09;[756.45, 766.36];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s06e09_021;114;114;no;no
object;office;4;7140009;Pam talks on the phone, smiling flirtatiously, tongue slightly poking out, eyebrows raised.;office_s07e14;[390.87, 395.01];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Pam;office_s07e14_009;16;16;no;no
object;office;4;7140013;Darryl stands in the office glass doorway holding his mug, calmly yelling something with his mouth open.;office_s07e14;[530.19, 532.38];office;wymaga_obiektu,wymaga_scenerii,wymaga_mimiki;P;;office_s07e14_013;169;169;no;no
object;office;4;7140018;Michael is looking at a snake in a glass cage and making a disgusted face.;office_s07e14;[626.41, 631.88];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Michael;office_s07e14_018;59;59;no;no
object;office;4;7140020;A man in a suit holds two packs of sticky notes, pink and yellow, up to his face.;office_s07e14;[721.92, 731.58];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e14_020;22;22;no;no
object;office;4;7230019;Stanley is pouring himself coffee from a pitcher, under the watch of a camera above him in the office kitchen.;office_s07e23;[402.38, 408.8];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s07e23_019;20;20;no;no
object;office;4;8040010;Andy ties his shoe with his foot up on the desk.;office_s08e04;[349.33, 363.93];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_010;12;12;no;no
object;office;4;8040023;Erin shakes a small tree where her hat got stuck.;office_s08e04;[636.05, 639.01];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_023;22;22;no;no
object;office;4;8240018;Andy eats the soup he poured on himself off his sleeve.;office_s08e24;[509.15, 511.44];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e24_018;160;160;no;no
object;office;4;9020002;Kevin, sitting at his desk, throws trash on the floor beside him, where other trash already lies.;office_s09e02;[8.11, 10.13];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s09e02_002;9;9;no;no
object;office;4;9020035;A young man leans over the reception desk, holding a Newsweek magazine with a brain-map illustration of a head on the cover.;office_s09e02;[191.77, 195.78];office;wymaga_obiektu;P;;office_s09e02_035;27;27;no;no
object;office;4;9040031;Meredith bends over nearby with a red X on the wall beside her.;office_s09e04;[166.23, 168.44];office;wymaga_obiektu,wymaga_ruchu;P;;office_s09e04_031;555;555;no;no
object;office;4;9140005;"A close-up of the forest-and-logging mural, defaced with orange spray-painted graffiti reading ""THIS SUCKS"" and a crude drawing.";office_s09e14;[91.75, 93.81];office;wymaga_obiektu,wymaga_scenerii;P;;office_s09e14_005;7;7;no;no
object;office;4;9140016;Pam rides down on a forklift in the warehouse, speaking through a megaphone.;office_s09e14;[265.27, 276.45];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_016;32;32;no;no
object;office;4;7230032;Dwight walks out of the bathroom holding a large glass aquarium.;office_s07e23;[934.17, 941.5];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s07e23_032;3;18;yes;no
object;office;4;9040042;An outraged Angela, her mouth wide open, frantically grabs at her flying papers on the bus.;office_s09e04;[495.12, 497.45];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s09e04_042;3;27;yes;no
object;office;4;9140030;Darryl sits down in a leather armchair with a white and blue portable cooler in the room.;office_s09e14;[912.44, 921.22];office;wymaga_obiektu,wymaga_ruchu;P;;office_s09e14_030;7;3;no;yes
object;office;4;3050005;Jim in a blue shirt rolls backward on his office chair toward the photocopier.;office_s03e05;[223.16, 238.15];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s03e05_005;4;19;yes;no
object;office;4;2060002;Dwight answers the phone at his desk in the bathroom.;office_s02e06;[63.93, 70.52];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_002;2;4;yes;yes
object;office;4;1020008;Angela sitting in front of a whiteboard eats a banana.;office_s01e02;[204.67, 205.92];office;wymaga_obiektu,wymaga_ruchu;P;;office_s01e02_008;11;1;no;yes
object;office;4;7140035;Pam smiles as she sees a drawing of a printer pinned to the fridge.;office_s07e14;[485.61, 488.81];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Pam;office_s07e14_035;1;8;yes;no
object;office;4;9040004;Kevin raises his hands up happily, his face covered in cake.;office_s09e04;[1231.81, 1234.0];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s09e04_004;1;49;yes;no
object;office;4;9140004;A shot of Creed at his desk, holding a colorful kite up to a fan in the office.;office_s09e14;[81.11, 84.56];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e14_004;15;1;no;yes
object;office;4;5170006;A man in a top hat and tuxedo walks through the door into the office, carrying an umbrella and coat.;office_s05e17;[106.61, 108.67];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s05e17_006;1;16;yes;no
object;office;4;4090022;A woman in red checks inside the oven in a home kitchen.;office_s04e09;[753.22, 756.02];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s04e09_022;1;3;yes;yes
object;office;4;5170024;Michael, in a top hat, hits boxes with his umbrella in the warehouse.;office_s05e17;[150.36, 151.99];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_024;1;2;yes;yes
object;office;4;5030032;An old photo showing a baby sitting on a red toy car outside.;office_s05e03;[334.99, 337.62];office;wymaga_obiektu,wymaga_scenerii;P;;office_s05e03_032;1;2;yes;yes
object;office;4;1020023;Michael pushes the off button on a big black TV.;office_s01e02;[819.45, 821.69];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s01e02_023;4;3;yes;yes
object;office;4;7230008;Angela is checking a punch card that's stuck at the time clock on the wall.;office_s07e23;[164.14, 167.31];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e23_008;1;106;yes;no
object;office;4;7230034;A gray-haired woman walks into the office with two dogs on a leash.;office_s07e23;[955.11, 959.48];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s07e23_034;4;2;yes;yes
object;office;4;6090013;A shot of the inside of a cabinet with a football, a safe, board games, some books and documents.;office_s06e09;[400.98, 406.52];office;wymaga_obiektu;P;;office_s06e09_013;2;1;yes;yes
object;office;4;8040026;A man in a helmet on a scooter speeds toward a ramp set up in front of a row of cars.;office_s08e04;[1001.43, 1013.47];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_026;2;3;yes;yes
object;office;4;1020017;A Black man with a brown briefcase exits Michael's room in a rush.;office_s01e02;[616.66, 620.65];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s01e02_017;9;62;no;no
object;office;4;2060001;Dwight finds his desk in a men's bathroom.;office_s02e06;[51.59, 63.51];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_001;5;8;no;no
object;office;4;5170025;Michael stands beside a whiteboard, leaning on his umbrella, angry.;office_s05e17;[205.89, 208.59];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Michael;office_s05e17_025;181;238;no;no
object;office;4;6050011;Dwight pours a worm out of a brown package onto the restaurant table.;office_s06e05;[540.0, 550.46];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s06e05_011;41;120;no;no
object;office;4;7140026;Meredith presses a key on her keyboard very expressively while sitting at her desk.;office_s07e14;[980.54, 982.07];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e14_026;80;12;no;no
object;office;4;9040013;Jim climbs into the bus through the sunroof.;office_s09e04;[931.16, 933.76];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_013;41;63;no;no
object;office;4;9040007;Dwight drives a bus with a stern, angry expression, gripping the steering wheel tightly.;office_s09e04;[1144.11, 1146.01];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s09e04_007;42;64;no;no
object;office;4;1020011;Zoom in on a messy desk with a phone next to cups.;office_s01e02;[251.94, 253.19];office;wymaga_obiektu,wymaga_scenerii;P;;office_s01e02_011;26;11;no;no
object;office;4;1020006;A shot of Kevin sitting at the desk, writing something in a giant book with a big red pencil.;office_s01e02;[428.28, 431.57];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s01e02_006;16;11;no;no
object;office;4;4090009;Michael folds a wall-mounted TV back against the wall in the living room.;office_s04e09;[314.21, 316.43];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s04e09_009;99;17;no;no
object;office;4;1050009;Dwight throws a black cup in the direction of the bin.;office_s01e05;[440.22, 443.43];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e05_009;60;364;no;no
object;office;4;1020022;A shot of a blue screen on the TV in the room.;office_s01e02;[726.9, 728.79];office;wymaga_obiektu;P;;office_s01e02_022;34;14;no;no
