stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
motion;office;3;5030009;A woman in a floral dress wheels a baby stroller into the office.;office_s05e03;[450.42, 456.77];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s05e03_009;2;2;yes;yes
motion;office;3;5170023;A wide shot of a warehouse with boxes, a man in a top hat hopping oddly, back turned.;office_s05e17;[152.02, 156.46];office;wymaga_scenerii,wymaga_ruchu;P;;office_s05e17_023;2;2;yes;yes
motion;office;3;7230015;Jim pins a poster with a drawing of a fist to the bulletin board in the office hallway.;office_s07e23;[345.14, 348.52];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s07e23_015;2;2;yes;yes
motion;office;3;7230028;Oscar sits on the carpet floor, touching a hole in it with a concerned face.;office_s07e23;[684.52, 691.8];office;wymaga_ruchu,wymaga_mimiki;P;;office_s07e23_028;2;2;yes;yes
motion;office;3;8040026;A man in a helmet on a scooter speeds toward a ramp set up in front of a row of cars.;office_s08e04;[1001.43, 1013.47];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_026;2;2;yes;yes
motion;office;3;9020019;A man in a suit sits down at the piano in the garden, a glass of champagne resting on it.;office_s09e02;[539.68, 542.33];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e02_019;2;2;yes;yes
motion;office;3;9040034;Jim puts a bag of popcorn into the microwave in the office kitchen.;office_s09e04;[310.24, 317.36];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_034;2;2;yes;yes
motion;office;3;9140015;Pam rides up on a forklift in the warehouse, holding a megaphone.;office_s09e14;[232.75, 236.8];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_015;2;2;yes;yes
motion;office;3;1020003;Dwight puts up a shredder while sitting at his desk.;office_s01e02;[102.07, 106.11];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e02_003;3;3;yes;yes
motion;office;3;5030016;Andy unwraps pink gift wrapping off a baby stroller.;office_s05e03;[665.83, 669.86];office;wymaga_obiektu,wymaga_ruchu;P;;office_s05e03_016;3;3;yes;yes
motion;office;3;7140022;A shot through the glass of Michael at the restaurant table, searching his jacket pockets.;office_s07e14;[843.27, 853.8];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s07e14_022;3;3;yes;yes
motion;office;3;7230032;Dwight walks out of the bathroom holding a large glass aquarium.;office_s07e23;[934.17, 941.5];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s07e23_032;3;3;yes;yes
motion;office;3;9040042;An outraged Angela, her mouth wide open, frantically grabs at her flying papers on the bus.;office_s09e04;[495.12, 497.45];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;;office_s09e04_042;3;3;yes;yes
motion;office;3;2100014;Dwight throws a small Christmas present wrapped in red paper.;office_s02e10;[471.5, 475.72];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_014;9;4;no;no
motion;office;3;5170021;Dwight claps happily, laughing widely with cheeks puffed at the reception desk.;office_s05e17;[32.36, 34.84];office;wymaga_osoby,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s05e17_021;26;23;no;no
motion;office;3;1020004;Focused Dwight puts a bank card through a shredder.;office_s01e02;[152.21, 155.19];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s01e02_004;4;4;no;no
motion;office;3;1020023;Michael pushes the off button on a big black TV.;office_s01e02;[819.45, 821.69];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s01e02_023;4;4;no;no
motion;office;3;2100005;Kevin cuts off the top of the Christmas tree.;office_s02e10;[77.43, 84.14];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s02e10_005;4;4;no;no
motion;office;3;3050005;Jim in a blue shirt rolls backward on his office chair toward the photocopier.;office_s03e05;[223.16, 238.15];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s03e05_005;4;4;no;no
motion;office;3;3190010;Michael stands with hands clasped, lightly bouncing on a trampoline in a parking lot.;office_s03e19;[615.82, 627.66];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s03e19_010;4;4;no;no
motion;office;3;5030003;Dwight fakes giving birth to a watermelon at an office desk.;office_s05e03;[92.78, 95.06];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s05e03_003;4;4;no;no
motion;office;3;6050010;Andy is covering up the tire iron with a napkin at the restaurant.;office_s06e05;[535.2, 538.77];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s06e05_010;4;4;no;no
motion;office;3;7230034;A gray-haired woman walks into the office with two dogs on a leash.;office_s07e23;[955.11, 959.48];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s07e23_034;4;4;no;no
motion;office;3;9020012;A young man in glasses winks while leaning over the reception desk.;office_s09e02;[197.16, 199.08];office;wymaga_ruchu,wymaga_mimiki;P;;office_s09e02_012;4;4;no;no
motion;office;3;9040024;Andy, wearing a red cap and tie, stands next to the TV and winks.;office_s09e04;[9.27, 11.36];office;wymaga_ruchu,wymaga_mimiki;P;;office_s09e04_024;4;4;no;no
motion;office;3;9040030;Erin sticks red tape in the shape of an X on the office carpet.;office_s09e04;[147.03, 149.07];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s09e04_030;4;4;no;no
motion;office;3;2100013;Dwight in an elf costume with pointy ears pulls a plastic-wrapped item out from under the Christmas tree.;office_s02e10;[427.0, 430.63];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_013;23;22;no;no
motion;office;3;1050001;Darryl walks straight through the warehouse with the cupboard.;office_s01e05;[92.03, 95.86];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s01e05_001;5;5;no;no
motion;office;3;2060001;Dwight finds his desk in a men's bathroom.;office_s02e06;[51.59, 63.51];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_001;5;5;no;no
motion;office;3;5170022;Michael holds a golden card up to his face in a warehouse.;office_s05e17;[143.1, 145.6];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_022;5;5;no;no
motion;office;3;2060011;A man practices writing his signature in different handwriting styles on a sheet of paper.;office_s02e06;[448.51, 452.16];office;wymaga_obiektu,wymaga_ruchu;P;;office_s02e06_011;6;6;no;no
motion;office;3;3190026;Ryan smiles and scoops cash off his desk.;office_s03e19;[711.08, 712.71];office;wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;;office_s03e19_026;6;6;no;no
motion;office;3;2060032;Dwight applies white-out with a small brush to a business card.;office_s02e06;[1263.57, 1266.14];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e06_032;7;7;no;no
motion;office;3;9140030;Darryl sits down in a leather armchair with a white and blue portable cooler in the room.;office_s09e14;[912.44, 921.22];office;wymaga_obiektu,wymaga_ruchu;P;;office_s09e14_030;7;7;no;no
motion;office;3;1020017;A Black man with a brown briefcase exits Michael's room in a rush.;office_s01e02;[616.66, 620.65];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s01e02_017;9;9;no;no
motion;office;3;2100016;Michael in a Santa hat looks alarmed as he holds up his hand wearing a pink oven mitt.;office_s02e10;[519.49, 521.89];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s02e10_016;9;9;no;no
motion;office;3;9020002;Kevin, sitting at his desk, throws trash on the floor beside him, where other trash already lies.;office_s09e02;[8.11, 10.13];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s09e02_002;9;9;no;no
motion;office;3;1050013;Michael, in athletic wear, walks confidently through the warehouse space with the basketball hoop.;office_s01e05;[606.81, 612.73];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s01e05_013;10;10;no;no
motion;office;3;9040022;Jim strides firmly past the yellow line on the bus.;office_s09e04;[673.4, 675.02];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_022;10;10;no;no
motion;office;3;1020008;Angela sitting in front of a whiteboard eats a banana.;office_s01e02;[204.67, 205.92];office;wymaga_obiektu,wymaga_ruchu;P;;office_s01e02_008;11;11;no;no
motion;office;3;1050011;Pam gets hit in the head with paper while sitting at the reception desk.;office_s01e05;[484.92, 486.62];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Pam;office_s01e05_011;12;12;no;no
motion;office;3;8040010;Andy ties his shoe with his foot up on the desk.;office_s08e04;[349.33, 363.93];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_010;12;12;no;no
motion;office;3;5030030;Creed rubs his forehead with a pained expression at his desk, solitaire open on screen.;office_s05e03;[55.8, 57.05];office;wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;;office_s05e03_030;13;13;no;no
motion;office;3;5030010;Michael lifts a baby carrier, holding it close to his chest with a serious expression.;office_s05e03;[526.81, 539.1];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s05e03_010;14;14;no;no
motion;office;3;2060026;Michael, in the karate uniform, makes strange hopping movements with his feet.;office_s02e06;[883.55, 887.64];office;wymaga_osoby,wymaga_ruchu;P;Michael;office_s02e06_026;15;15;no;no
motion;office;3;2100007;Jim holds up an old black-and-white photo, smiling.;office_s02e10;[126.78, 134.99];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Jim;office_s02e10_007;15;15;no;no
motion;office;3;1020006;A shot of Kevin sitting at the desk, writing something in a giant book with a big red pencil.;office_s01e02;[428.28, 431.57];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s01e02_006;16;16;no;no
motion;office;3;1050016;Dwight lifts a first aid kit above his head while sitting at the desk.;office_s01e05;[634.3, 641.85];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e05_016;18;18;no;no
motion;office;3;1050004;Worried Dwight plays with the toy that he picked up from the desk.;office_s01e05;[143.62, 146.64];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s01e05_004;19;19;no;no
motion;office;3;6050005;A shot of Kevin doing sit-ups, seen through a window with blinds.;office_s06e05;[194.04, 198.8];office;wymaga_osoby,wymaga_ruchu;P;Kevin;office_s06e05_005;19;19;no;no
motion;office;3;2060007;Michael sitting with his legs crossed taps his finger against a black mug.;office_s02e06;[239.3, 242.27];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s02e06_007;20;20;no;no
motion;office;3;7230019;Stanley is pouring himself coffee from a pitcher, under the watch of a camera above him in the office kitchen.;office_s07e23;[402.38, 408.8];office;wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;;office_s07e23_019;20;20;no;no
motion;office;3;7140020;A man in a suit holds two packs of sticky notes, pink and yellow, up to his face.;office_s07e14;[721.92, 731.58];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e14_020;22;22;no;no
motion;office;3;8040023;Erin shakes a small tree where her hat got stuck.;office_s08e04;[636.05, 639.01];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e04_023;22;22;no;no
motion;office;3;5170032;Michael sits at his desk squeezing a purple squishy toy, his gaze distant and blank.;office_s05e17;[863.23, 865.16];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s05e17_032;24;24;no;no
motion;office;3;5170010;Michael in a top hat and tuxedo does a somersault on the office floor.;office_s05e17;[301.1, 306.85];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_010;25;25;no;no
motion;office;3;6090002;Jim stands next to internal windows with blinds, pointing at a taped note about a martial arts presentation, his face unfazed.;office_s06e09;[6.49, 9.03];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Jim;office_s06e09_002;26;26;no;no
motion;office;3;1050015;Angela looks for something, moving stuff on the shelf in the office.;office_s01e05;[628.07, 633.19];office;wymaga_scenerii,wymaga_ruchu;P;;office_s01e05_015;27;27;no;no
motion;office;3;5030033;Michael dropping a watermelon to shatter on the floor.;office_s05e03;[94.23, 96.48];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s05e03_033;28;28;no;no
motion;office;3;6050004;Michael puts his finger in his mouth, mock-shooting himself with a finger gun.;office_s06e05;[162.36, 166.65];office;wymaga_osoby,wymaga_ruchu;P;Michael;office_s06e05_004;31;31;no;no
motion;office;3;9140016;Pam rides down on a forklift in the warehouse, speaking through a megaphone.;office_s09e14;[265.27, 276.45];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_016;32;32;no;no
motion;office;3;1020002;Someone crosses out the words with a black marker on paper.;office_s01e02;[91.64, 94.58];office;wymaga_obiektu,wymaga_ruchu;P;;office_s01e02_002;34;34;no;no
motion;office;3;3050001;Michael sips coffee at his cluttered desk, a globe and a colorful fuzzy ball nearby.;office_s03e05;[70.77, 74.6];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s03e05_001;36;36;no;no
motion;office;3;6050001;Kevin leans back with his feet up on his desk, chewing colorful candy from an open jar next to a football.;office_s06e05;[1280.27, 1287.71];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s06e05_001;39;39;no;no
motion;office;3;6050011;Dwight pours a worm out of a brown package onto the restaurant table.;office_s06e05;[540.0, 550.46];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s06e05_011;41;41;no;no
motion;office;3;9040013;Jim climbs into the bus through the sunroof.;office_s09e04;[931.16, 933.76];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_013;41;41;no;no
motion;office;3;1050010;Kevin throws an empty tissue box into the bin.;office_s01e05;[474.74, 477.7];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s01e05_010;45;45;no;no
motion;office;3;1050009;Dwight throws a black cup in the direction of the bin.;office_s01e05;[440.22, 443.43];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e05_009;60;60;no;no
motion;office;3;7140026;Meredith presses a key on her keyboard very expressively while sitting at her desk.;office_s07e14;[980.54, 982.07];office;wymaga_obiektu,wymaga_ruchu;P;;office_s07e14_026;80;80;no;no
motion;office;3;4090009;Michael folds a wall-mounted TV back against the wall in the living room.;office_s04e09;[314.21, 316.43];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s04e09_009;99;99;no;no
motion;office;3;6090021;Kevin, wearing suspenders, stands with a card and puts a cigar in his mouth.;office_s06e09;[756.45, 766.36];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s06e09_021;114;114;no;no
motion;office;3;5170001;Michael sets buttered bread with a stick stuck in it on the reception desk.;office_s05e17;[31.6, 34.83];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s05e17_001;124;124;no;no
motion;office;3;8240018;Andy eats the soup he poured on himself off his sleeve.;office_s08e24;[509.15, 511.44];office;wymaga_obiektu,wymaga_ruchu;P;;office_s08e24_018;160;160;no;no
motion;office;3;9140023;A redheaded woman stands with her hands on her hips, drawing a circle in the air with her fingers.;office_s09e14;[514.2, 517.7];office;wymaga_ruchu;P;;office_s09e14_023;204;204;no;no
motion;office;3;3190023;Michael flings his hands up, fingers splayed beside his head.;office_s03e19;[572.89, 577.18];office;wymaga_osoby,wymaga_ruchu;P;Michael;office_s03e19_023;208;208;no;no
motion;office;3;5030021;Dwight throws a stroller up and into the chain-link fence.;office_s05e03;[778.23, 781.57];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s05e03_021;305;305;no;no
motion;office;3;7230027;Andy clutches his ear after the gunshot right in front of him.;office_s07e23;[674.3, 683.29];office;wymaga_ruchu;P;;office_s07e23_027;404;404;no;no
motion;office;3;3190024;Dwight scrunches his face and nods, agreeing reluctantly.;office_s03e19;[671.7, 673.27];office;wymaga_osoby,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s03e19_024;421;421;no;no
motion;office;3;9040031;Meredith bends over nearby with a red X on the wall beside her.;office_s09e04;[166.23, 168.44];office;wymaga_obiektu,wymaga_ruchu;P;;office_s09e04_031;555;555;no;no
motion;office;3;2060008;Michael crosses his fingers to form a cross shape near his eye.;office_s02e06;[256.99, 259.69];office;wymaga_osoby,wymaga_ruchu;P;Michael;office_s02e06_008;600;600;no;no
motion;office;3;6090015;Jim puckers his lips slightly, pressing them together, moving his head forward and down.;office_s06e09;[457.56, 458.99];office;wymaga_osoby,wymaga_ruchu,wymaga_mimiki;P;Jim;office_s06e09_015;651;651;no;no
motion;office;3;1020021;Jim is chewing his pencil, looking to the side.;office_s01e02;[664.71, 671.21];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s01e02_021;983;983;no;no
motion;office;3;6090018;Michael opens his mouth and eyes wide in joyful shock, holding a music player.;office_s06e09;[477.48, 480.04];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s06e09_018;1473;1473;no;no
