stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
person;office;3;4090024;Dwight bites into a large drumstick at a dinner table.;office_s04e09;[926.24, 936.61];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s04e09_024;1;1;yes;yes
person;office;3;4090027;Michael hangs a light-up beer brand sign on the wall.;office_s04e09;[1045.81, 1053.27];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s04e09_027;1;1;yes;yes
person;office;3;4090031;A red car drives with Michael leaning out the passenger window at night.;office_s04e09;[1243.52, 1248.78];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s04e09_031;1;1;yes;yes
person;office;3;5030001;Jim points a marker at a whiteboard diagram of a family tree.;office_s05e03;[14.08, 28.45];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s05e03_001;1;1;yes;yes
person;office;3;5030017;Dwight buckles a watermelon into a stroller's seatbelt inside an elevator.;office_s05e03;[690.12, 694.26];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s05e03_017;1;1;yes;yes
person;office;3;5030019;A shot of Pam in a laundromat, standing with a stained green towel, a detergent box, and a basket of clothes on the counter.;office_s05e03;[747.23, 755.53];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Pam;office_s05e03_019;1;1;yes;yes
person;office;3;5030022;Dwight is throwing the stroller off the top of the stack of tires.;office_s05e03;[781.57, 787.59];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s05e03_022;1;1;yes;yes
person;office;3;5170008;Michael, in a top hat and tuxedo, puts something into the boxes in a warehouse.;office_s05e17;[146.49, 161.49];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_008;1;1;yes;yes
person;office;3;5170024;Michael, in a top hat, hits boxes with his umbrella in the warehouse.;office_s05e17;[150.36, 151.99];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_024;1;1;yes;yes
person;office;3;5170012;Michael, in a tracksuit, throws a bundle of clothes into a large green dumpster, standing by tall hedges.;office_s05e17;[435.24, 442.56];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s05e17_012;1;1;yes;yes
person;office;3;5170013;Michael, in a tan blazer over a graphic tee, sits at his messy desk, reading from a black notebook.;office_s05e17;[598.56, 608.28];office;wymaga_osoby,wymaga_obiektu;P;Michael;office_s05e17_013;1;1;yes;yes
person;office;3;6090014;Michael sits at the desk with colorful pipes connected around the office, with a hamster in them.;office_s06e09;[446.06, 452.49];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Michael;office_s06e09_014;1;1;yes;yes
person;office;3;6090030;Pam, wearing white lace gloves, points finger guns with both hands and yells.;office_s06e09;[1252.5, 1255.97];office;wymaga_osoby,wymaga_ruchu;P;Pam;office_s06e09_030;1;1;yes;yes
person;office;3;7140012;Pam finds a white sheet of paper with a drawing on it on the office fridge.;office_s07e14;[484.39, 492.57];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s07e14_012;1;1;yes;yes
person;office;3;7140035;Pam smiles as she sees a drawing of a printer pinned to the fridge.;office_s07e14;[485.61, 488.81];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Pam;office_s07e14_035;1;1;yes;yes
person;office;3;7140016;Michael is playing with energetic puppies in cages.;office_s07e14;[603.61, 615.41];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s07e14_016;1;1;yes;yes
person;office;3;7140017;Michael stands and talks to colorful parrots at a pet store.;office_s07e14;[615.41, 626.41];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Michael;office_s07e14_017;1;1;yes;yes
person;office;3;7230009;Jim sticks his pencil into the time clock on the wall, which snaps it.;office_s07e23;[167.31, 171.01];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s07e23_009;1;1;yes;yes
person;office;3;7230010;Jim tries to fit an oversized business card into his wallet.;office_s07e23;[171.04, 179.33];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s07e23_010;1;1;yes;yes
person;office;3;7230021;A shot of Dwight opening a box with a small sword.;office_s07e23;[599.5, 603.15];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s07e23_021;1;1;yes;yes
person;office;3;7230025;A close-up shot of Dwight's belt with a revolver and phone holster.;office_s07e23;[655.94, 658.39];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii;P;Dwight;office_s07e23_025;1;1;yes;yes
person;office;3;8040005;A shot of Dwight drawing a map on a whiteboard.;office_s08e04;[117.07, 123.7];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s08e04_005;1;1;yes;yes
person;office;3;9040004;Kevin raises his hands up happily, his face covered in cake.;office_s09e04;[1231.81, 1234.0];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Kevin;office_s09e04_004;1;1;yes;yes
person;office;3;9140009;Jim jumps onto the bed in his pajamas, arms spread wide.;office_s09e14;[205.23, 208.03];office;wymaga_osoby,wymaga_ruchu;P;Jim;office_s09e14_009;1;1;yes;yes
person;office;3;9140010;Jim lies on the bed with one hand behind his head, next to a pile of clothes on the floor by the bed.;office_s09e14;[207.62, 209.11];office;wymaga_osoby;P;Jim;office_s09e14_010;1;1;yes;yes
person;office;3;9140027;Jim pours out coffee onto the floor, standing next to a red wall.;office_s09e14;[666.87, 680.92];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Jim;office_s09e14_027;1;1;yes;yes
person;office;3;7140006;Jim is leaving the gas station by car in a rush.;office_s07e14;[311.42, 322.12];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s07e14_006;1;4;yes;no
person;office;3;9040034;Jim puts a bag of popcorn into the microwave in the office kitchen.;office_s09e04;[310.24, 317.36];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Jim;office_s09e04_034;2;3;yes;yes
person;office;3;1050016;Dwight lifts a first aid kit above his head while sitting at the desk.;office_s01e05;[634.3, 641.85];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e05_016;18;77;no;no
person;office;3;2060002;Dwight answers the phone at his desk in the bathroom.;office_s02e06;[63.93, 70.52];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_002;2;2;yes;yes
person;office;3;2060023;Jim in a blue shirt looks stunned in front of a whiteboard.;office_s02e06;[852.28, 854.71];office;wymaga_osoby,wymaga_mimiki;P;Jim;office_s02e06_023;2;2;yes;yes
person;office;3;7230020;A shot of excited Dwight sitting at a desk, surrounded by samurai armor, a sword, and a display case with a revolver.;office_s07e23;[423.38, 438.08];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Dwight;office_s07e23_020;2;2;yes;yes
person;office;3;9140015;Pam rides up on a forklift in the warehouse, holding a megaphone.;office_s09e14;[232.75, 236.8];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_015;2;2;yes;yes
person;office;3;8040004;An outraged Dwight shouts with his mouth wide open on a street lined with lots of greenery.;office_s08e04;[90.84, 93.88];office;wymaga_osoby,wymaga_scenerii,wymaga_mimiki;P;Dwight;office_s08e04_004;13;46;no;no
person;office;3;1020003;Dwight puts up a shredder while sitting at his desk.;office_s01e02;[102.07, 106.11];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e02_003;3;14;yes;no
person;office;3;9040007;Dwight drives a bus with a stern, angry expression, gripping the steering wheel tightly.;office_s09e04;[1144.11, 1146.01];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s09e04_007;42;65;no;no
person;office;3;7140022;A shot through the glass of Michael at the restaurant table, searching his jacket pockets.;office_s07e14;[843.27, 853.8];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu;P;Michael;office_s07e14_022;3;3;yes;yes
person;office;3;9020028;Dwight stretches his interlocked hands out in front of the break room vending machines, stern and determined.;office_s09e02;[1117.56, 1119.05];office;wymaga_osoby,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s09e02_028;3;3;yes;yes
person;office;3;3190024;Dwight scrunches his face and nods, agreeing reluctantly.;office_s03e19;[671.7, 673.27];office;wymaga_osoby,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s03e19_024;421;444;no;no
person;office;3;1050004;Worried Dwight plays with the toy that he picked up from the desk.;office_s01e05;[143.62, 146.64];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Dwight;office_s01e05_004;19;37;no;no
person;office;3;1050009;Dwight throws a black cup in the direction of the bin.;office_s01e05;[440.22, 443.43];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s01e05_009;60;79;no;no
person;office;3;2060032;Dwight applies white-out with a small brush to a business card.;office_s02e06;[1263.57, 1266.14];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e06_032;7;18;no;no
person;office;3;2060026;Michael, in the karate uniform, makes strange hopping movements with his feet.;office_s02e06;[883.55, 887.64];office;wymaga_osoby,wymaga_ruchu;P;Michael;office_s02e06_026;15;28;no;no
person;office;3;5170025;Michael stands beside a whiteboard, leaning on his umbrella, angry.;office_s05e17;[205.89, 208.59];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Michael;office_s05e17_025;181;193;no;no
person;office;3;2060001;Dwight finds his desk in a men's bathroom.;office_s02e06;[51.59, 63.51];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Dwight;office_s02e06_001;5;10;no;no
person;office;3;9140016;Pam rides down on a forklift in the warehouse, speaking through a megaphone.;office_s09e14;[265.27, 276.45];office;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;P;Pam;office_s09e14_016;32;39;no;no
person;office;3;2100016;Michael in a Santa hat looks alarmed as he holds up his hand wearing a pink oven mitt.;office_s02e10;[519.49, 521.89];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;P;Michael;office_s02e10_016;9;13;no;no
person;office;3;6090004;Pam, in a suit, looks secretly pleased, glancing sideways, a pink mug held in both hands.;office_s06e09;[83.98, 85.39];office;wymaga_osoby,wymaga_obiektu,wymaga_mimiki;P;Pam;office_s06e09_004;6;9;no;no
person;office;3;2100013;Dwight in an elf costume with pointy ears pulls a plastic-wrapped item out from under the Christmas tree.;office_s02e10;[427.0, 430.63];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Dwight;office_s02e10_013;23;27;no;no
person;office;3;1020023;Michael pushes the off button on a big black TV.;office_s01e02;[819.45, 821.69];office;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;P;Michael;office_s01e02_023;4;4;no;no
